t            ydata32k     ydata31k     ydata30k     ydata29k     ydata28k     ydata27k     ydata26k     ydata25k     yfit32k      yfit31k      yfit30k      yfit29k      yfit28k      yfit27k      yfit26k      yfit25k      
1.209600e+01 -1.099320e-02 -2.882292e-02 -4.252556e-02 -7.298315e-02 -1.010668e-01 -1.148709e-01 -1.496824e-01 -1.794353e-01 -1.051706e-02 -2.772729e-02 -4.376708e-02 -7.139624e-02 -1.032007e-01 -1.156826e-01 -1.492789e-01 -1.781808e-01 
1.216000e+01 -1.078517e-02 -2.943164e-02 -4.286071e-02 -7.335571e-02 -1.012917e-01 -1.161243e-01 -1.504132e-01 -1.793278e-01 -1.080117e-02 -2.799448e-02 -4.402980e-02 -7.167198e-02 -1.034491e-01 -1.158875e-01 -1.495005e-01 -1.783725e-01 
1.222400e+01 -1.142160e-02 -2.934716e-02 -4.449367e-02 -7.290962e-02 -1.014888e-01 -1.183667e-01 -1.501703e-01 -1.785920e-01 -1.108139e-02 -2.825775e-02 -4.428845e-02 -7.194338e-02 -1.036932e-01 -1.160884e-01 -1.497178e-01 -1.785602e-01 
1.228800e+01 -1.149383e-02 -2.971123e-02 -4.485433e-02 -7.250318e-02 -1.014813e-01 -1.179742e-01 -1.493943e-01 -1.776330e-01 -1.135778e-02 -2.851715e-02 -4.454308e-02 -7.221050e-02 -1.039330e-01 -1.162854e-01 -1.499309e-01 -1.787440e-01 
1.235200e+01 -1.100679e-02 -3.011485e-02 -4.632779e-02 -7.191861e-02 -1.015801e-01 -1.176728e-01 -1.504892e-01 -1.778867e-01 -1.163039e-02 -2.877273e-02 -4.479376e-02 -7.247342e-02 -1.041686e-01 -1.164785e-01 -1.501400e-01 -1.789239e-01 
1.241600e+01 -1.121729e-02 -2.973994e-02 -4.661570e-02 -7.234819e-02 -1.019990e-01 -1.180621e-01 -1.505047e-01 -1.782098e-01 -1.189926e-02 -2.902456e-02 -4.504055e-02 -7.273219e-02 -1.044001e-01 -1.166679e-01 -1.503450e-01 -1.791001e-01 
1.248000e+01 -1.168704e-02 -2.946756e-02 -4.655920e-02 -7.260974e-02 -1.031618e-01 -1.186595e-01 -1.499601e-01 -1.778680e-01 -1.216445e-02 -2.927268e-02 -4.528351e-02 -7.298689e-02 -1.046275e-01 -1.168537e-01 -1.505461e-01 -1.792726e-01 
1.254400e+01 -1.222265e-02 -3.022184e-02 -4.622278e-02 -7.262340e-02 -1.035005e-01 -1.184809e-01 -1.505376e-01 -1.784306e-01 -1.242602e-02 -2.951715e-02 -4.552270e-02 -7.323757e-02 -1.048509e-01 -1.170358e-01 -1.507434e-01 -1.794414e-01 
1.260800e+01 -1.279257e-02 -2.925359e-02 -4.570884e-02 -7.316748e-02 -1.040214e-01 -1.189453e-01 -1.494572e-01 -1.789530e-01 -1.268401e-02 -2.975803e-02 -4.575817e-02 -7.348431e-02 -1.050704e-01 -1.172144e-01 -1.509368e-01 -1.796068e-01 
1.267200e+01 -1.315198e-02 -2.995039e-02 -4.515249e-02 -7.382549e-02 -1.047538e-01 -1.169594e-01 -1.511897e-01 -1.784527e-01 -1.293846e-02 -2.999537e-02 -4.598999e-02 -7.372716e-02 -1.052861e-01 -1.173895e-01 -1.511265e-01 -1.797687e-01 
1.273600e+01 -1.266125e-02 -3.028000e-02 -4.617565e-02 -7.517403e-02 -1.053747e-01 -1.171154e-01 -1.520202e-01 -1.799470e-01 -1.318943e-02 -3.022922e-02 -4.621821e-02 -7.396619e-02 -1.054980e-01 -1.175612e-01 -1.513126e-01 -1.799272e-01 
1.280000e+01 -1.332146e-02 -2.968887e-02 -4.708124e-02 -7.485659e-02 -1.060275e-01 -1.171613e-01 -1.522886e-01 -1.791176e-01 -1.343697e-02 -3.045963e-02 -4.644289e-02 -7.420145e-02 -1.057062e-01 -1.177296e-01 -1.514951e-01 -1.800823e-01 
1.286400e+01 -1.294105e-02 -3.039186e-02 -4.705810e-02 -7.583737e-02 -1.061230e-01 -1.157883e-01 -1.518357e-01 -1.792476e-01 -1.368112e-02 -3.068666e-02 -4.666408e-02 -7.443300e-02 -1.059107e-01 -1.178948e-01 -1.516741e-01 -1.802343e-01 
1.292800e+01 -1.254986e-02 -3.148972e-02 -4.650451e-02 -7.507190e-02 -1.053211e-01 -1.169036e-01 -1.521400e-01 -1.783026e-01 -1.392193e-02 -3.091034e-02 -4.688184e-02 -7.466091e-02 -1.061117e-01 -1.180567e-01 -1.518496e-01 -1.803830e-01 
1.299200e+01 -1.265194e-02 -3.136071e-02 -4.800880e-02 -7.540464e-02 -1.050384e-01 -1.169027e-01 -1.528189e-01 -1.778220e-01 -1.415944e-02 -3.113074e-02 -4.709622e-02 -7.488523e-02 -1.063091e-01 -1.182155e-01 -1.520218e-01 -1.805287e-01 
1.305600e+01 -1.268741e-02 -3.080194e-02 -4.799903e-02 -7.631037e-02 -1.040250e-01 -1.160119e-01 -1.508883e-01 -1.791016e-01 -1.439370e-02 -3.134790e-02 -4.730727e-02 -7.510601e-02 -1.065031e-01 -1.183712e-01 -1.521907e-01 -1.806712e-01 
1.312000e+01 -1.236818e-02 -3.178309e-02 -4.770885e-02 -7.691676e-02 -1.046271e-01 -1.155530e-01 -1.504781e-01 -1.805091e-01 -1.462476e-02 -3.156186e-02 -4.751504e-02 -7.532332e-02 -1.066937e-01 -1.185239e-01 -1.523563e-01 -1.808109e-01 
1.318400e+01 -1.301249e-02 -3.161428e-02 -4.834473e-02 -7.716524e-02 -1.047859e-01 -1.164630e-01 -1.521385e-01 -1.809824e-01 -1.485265e-02 -3.177268e-02 -4.771959e-02 -7.553720e-02 -1.068809e-01 -1.186736e-01 -1.525188e-01 -1.809475e-01 
1.324800e+01 -1.422284e-02 -3.217730e-02 -4.828834e-02 -7.739972e-02 -1.067492e-01 -1.174085e-01 -1.519649e-01 -1.815932e-01 -1.507743e-02 -3.198040e-02 -4.792097e-02 -7.574771e-02 -1.070649e-01 -1.188204e-01 -1.526781e-01 -1.810814e-01 
1.331200e+01 -1.480512e-02 -3.276260e-02 -4.851724e-02 -7.729823e-02 -1.072461e-01 -1.185701e-01 -1.527029e-01 -1.819928e-01 -1.529913e-02 -3.218507e-02 -4.811921e-02 -7.595491e-02 -1.072456e-01 -1.189643e-01 -1.528343e-01 -1.812124e-01 
1.337600e+01 -1.554097e-02 -3.244724e-02 -4.853195e-02 -7.654765e-02 -1.076687e-01 -1.184443e-01 -1.541651e-01 -1.803728e-01 -1.551779e-02 -3.238672e-02 -4.831439e-02 -7.615885e-02 -1.074232e-01 -1.191055e-01 -1.529876e-01 -1.813407e-01 
1.344000e+01 -1.533218e-02 -3.369771e-02 -4.879434e-02 -7.675302e-02 -1.082177e-01 -1.191812e-01 -1.521706e-01 -1.798064e-01 -1.573347e-02 -3.258541e-02 -4.850653e-02 -7.635957e-02 -1.075977e-01 -1.192439e-01 -1.531379e-01 -1.814663e-01 
1.350400e+01 -1.586062e-02 -3.394106e-02 -4.901074e-02 -7.584194e-02 -1.087434e-01 -1.194700e-01 -1.523478e-01 -1.810026e-01 -1.594619e-02 -3.278118e-02 -4.869569e-02 -7.655713e-02 -1.077691e-01 -1.193797e-01 -1.532853e-01 -1.815892e-01 
1.356800e+01 -1.607642e-02 -3.330308e-02 -4.876660e-02 -7.725647e-02 -1.080856e-01 -1.203553e-01 -1.508776e-01 -1.799574e-01 -1.615600e-02 -3.297408e-02 -4.888191e-02 -7.675158e-02 -1.079375e-01 -1.195128e-01 -1.534299e-01 -1.817096e-01 
1.363200e+01 -1.491175e-02 -3.352015e-02 -4.886363e-02 -7.819166e-02 -1.087962e-01 -1.208987e-01 -1.515643e-01 -1.806020e-01 -1.636293e-02 -3.316413e-02 -4.906524e-02 -7.694296e-02 -1.081029e-01 -1.196433e-01 -1.535717e-01 -1.818275e-01 
1.369600e+01 -1.582187e-02 -3.386830e-02 -4.861882e-02 -7.890341e-02 -1.084617e-01 -1.198573e-01 -1.503600e-01 -1.812542e-01 -1.656704e-02 -3.335139e-02 -4.924573e-02 -7.713134e-02 -1.082655e-01 -1.197713e-01 -1.537108e-01 -1.819429e-01 
1.376000e+01 -1.519022e-02 -3.397722e-02 -4.962675e-02 -7.890713e-02 -1.079335e-01 -1.191141e-01 -1.506985e-01 -1.807651e-01 -1.676835e-02 -3.353590e-02 -4.942342e-02 -7.731674e-02 -1.084252e-01 -1.198968e-01 -1.538472e-01 -1.820559e-01 
1.382400e+01 -1.547641e-02 -3.393417e-02 -5.028191e-02 -7.977433e-02 -1.074789e-01 -1.186046e-01 -1.507222e-01 -1.805146e-01 -1.696691e-02 -3.371770e-02 -4.959834e-02 -7.749922e-02 -1.085821e-01 -1.200199e-01 -1.539810e-01 -1.821666e-01 
1.388800e+01 -1.621801e-02 -3.449588e-02 -5.108079e-02 -7.875070e-02 -1.074852e-01 -1.193723e-01 -1.523913e-01 -1.823296e-01 -1.716275e-02 -3.389682e-02 -4.977056e-02 -7.767883e-02 -1.087363e-01 -1.201406e-01 -1.541122e-01 -1.822749e-01 
1.395200e+01 -1.690108e-02 -3.436899e-02 -5.006733e-02 -7.897348e-02 -1.082000e-01 -1.211599e-01 -1.519384e-01 -1.835400e-01 -1.735591e-02 -3.407331e-02 -4.994010e-02 -7.785561e-02 -1.088877e-01 -1.202589e-01 -1.542409e-01 -1.823809e-01 
1.401600e+01 -1.762603e-02 -3.430818e-02 -5.050670e-02 -7.837360e-02 -1.079725e-01 -1.214306e-01 -1.514189e-01 -1.823218e-01 -1.754643e-02 -3.424720e-02 -5.010700e-02 -7.802961e-02 -1.090365e-01 -1.203749e-01 -1.543671e-01 -1.824848e-01 
1.408000e+01 -1.735106e-02 -3.511942e-02 -5.089136e-02 -7.867318e-02 -1.086387e-01 -1.215847e-01 -1.511274e-01 -1.814980e-01 -1.773433e-02 -3.441854e-02 -5.027132e-02 -7.820086e-02 -1.091828e-01 -1.204887e-01 -1.544909e-01 -1.825864e-01 
1.414400e+01 -1.764598e-02 -3.620001e-02 -5.061109e-02 -7.865822e-02 -1.091626e-01 -1.212276e-01 -1.505883e-01 -1.831861e-01 -1.791967e-02 -3.458736e-02 -5.043309e-02 -7.836942e-02 -1.093264e-01 -1.206003e-01 -1.546123e-01 -1.826860e-01 
1.420800e+01 -1.808902e-02 -3.547850e-02 -4.979882e-02 -7.818064e-02 -1.097889e-01 -1.216248e-01 -1.506847e-01 -1.831698e-01 -1.810247e-02 -3.475370e-02 -5.059234e-02 -7.853532e-02 -1.094675e-01 -1.207097e-01 -1.547314e-01 -1.827834e-01 
1.427200e+01 -1.881690e-02 -3.516739e-02 -5.056140e-02 -7.917449e-02 -1.093230e-01 -1.214687e-01 -1.516610e-01 -1.829989e-01 -1.828277e-02 -3.491759e-02 -5.074913e-02 -7.869861e-02 -1.096062e-01 -1.208170e-01 -1.548482e-01 -1.828788e-01 
1.433600e+01 -1.829143e-02 -3.494927e-02 -5.064919e-02 -7.907014e-02 -1.094967e-01 -1.221660e-01 -1.534565e-01 -1.813565e-01 -1.846060e-02 -3.507907e-02 -5.090348e-02 -7.885933e-02 -1.097424e-01 -1.209222e-01 -1.549628e-01 -1.829722e-01 
1.440000e+01 -1.895771e-02 -3.417384e-02 -5.107384e-02 -7.956736e-02 -1.097910e-01 -1.215962e-01 -1.546810e-01 -1.803386e-01 -1.863600e-02 -3.523818e-02 -5.105543e-02 -7.901751e-02 -1.098762e-01 -1.210254e-01 -1.550751e-01 -1.830637e-01 
1.446400e+01 -1.834474e-02 -3.432318e-02 -5.106393e-02 -7.987096e-02 -1.093629e-01 -1.204216e-01 -1.537710e-01 -1.810818e-01 -1.880900e-02 -3.539495e-02 -5.120503e-02 -7.917321e-02 -1.100077e-01 -1.211266e-01 -1.551853e-01 -1.831532e-01 
1.452800e+01 -1.936909e-02 -3.550783e-02 -5.185085e-02 -8.080458e-02 -1.100747e-01 -1.197460e-01 -1.543893e-01 -1.815639e-01 -1.897963e-02 -3.554941e-02 -5.135230e-02 -7.932645e-02 -1.101369e-01 -1.212258e-01 -1.552934e-01 -1.832409e-01 
1.459200e+01 -1.948982e-02 -3.504573e-02 -5.176157e-02 -8.092737e-02 -1.088694e-01 -1.200208e-01 -1.527386e-01 -1.801827e-01 -1.914792e-02 -3.570160e-02 -5.149729e-02 -7.947727e-02 -1.102639e-01 -1.213231e-01 -1.553994e-01 -1.833267e-01 
1.465600e+01 -1.872437e-02 -3.537532e-02 -5.242312e-02 -8.007337e-02 -1.095374e-01 -1.206586e-01 -1.524658e-01 -1.810632e-01 -1.931391e-02 -3.585156e-02 -5.164003e-02 -7.962573e-02 -1.103886e-01 -1.214185e-01 -1.555033e-01 -1.834108e-01 
1.472000e+01 -1.879202e-02 -3.537438e-02 -5.191509e-02 -7.854689e-02 -1.095145e-01 -1.211187e-01 -1.537050e-01 -1.819464e-01 -1.947763e-02 -3.599931e-02 -5.178055e-02 -7.977184e-02 -1.105111e-01 -1.215120e-01 -1.556053e-01 -1.834931e-01 
1.478400e+01 -1.961863e-02 -3.504345e-02 -5.205175e-02 -7.869759e-02 -1.098580e-01 -1.214251e-01 -1.536127e-01 -1.827356e-01 -1.963911e-02 -3.614489e-02 -5.191889e-02 -7.991565e-02 -1.106315e-01 -1.216037e-01 -1.557053e-01 -1.835736e-01 
1.484800e+01 -1.915586e-02 -3.657468e-02 -5.194342e-02 -8.003268e-02 -1.094577e-01 -1.221483e-01 -1.541720e-01 -1.831234e-01 -1.979838e-02 -3.628832e-02 -5.205508e-02 -8.005720e-02 -1.107497e-01 -1.216937e-01 -1.558034e-01 -1.836525e-01 
1.491200e+01 -2.003840e-02 -3.625875e-02 -5.176104e-02 -8.101604e-02 -1.097063e-01 -1.222353e-01 -1.541736e-01 -1.830975e-01 -1.995547e-02 -3.642965e-02 -5.218916e-02 -8.019651e-02 -1.108659e-01 -1.217819e-01 -1.558996e-01 -1.837297e-01 
1.497600e+01 -1.928671e-02 -3.620982e-02 -5.199672e-02 -8.166812e-02 -1.086720e-01 -1.232413e-01 -1.542828e-01 -1.832852e-01 -2.011041e-02 -3.656890e-02 -5.232116e-02 -8.033364e-02 -1.109801e-01 -1.218684e-01 -1.559939e-01 -1.838053e-01 
1.504000e+01 -2.006543e-02 -3.701934e-02 -5.302150e-02 -8.160572e-02 -1.093116e-01 -1.232533e-01 -1.557169e-01 -1.853054e-01 -2.026322e-02 -3.670611e-02 -5.245111e-02 -8.046860e-02 -1.110923e-01 -1.219532e-01 -1.560865e-01 -1.838794e-01 
1.510400e+01 -1.961324e-02 -3.760348e-02 -5.315694e-02 -8.138005e-02 -1.105177e-01 -1.229664e-01 -1.562543e-01 -1.854813e-01 -2.041395e-02 -3.684129e-02 -5.257904e-02 -8.060144e-02 -1.112025e-01 -1.220363e-01 -1.561772e-01 -1.839518e-01 
1.516800e+01 -2.004049e-02 -3.763440e-02 -5.321302e-02 -8.058650e-02 -1.108192e-01 -1.232906e-01 -1.576182e-01 -1.851459e-01 -2.056262e-02 -3.697449e-02 -5.270499e-02 -8.073218e-02 -1.113107e-01 -1.221179e-01 -1.562662e-01 -1.840228e-01 
1.523200e+01 -2.077417e-02 -3.697308e-02 -5.396863e-02 -8.082114e-02 -1.104534e-01 -1.229520e-01 -1.564698e-01 -1.842037e-01 -2.070925e-02 -3.710573e-02 -5.282898e-02 -8.086086e-02 -1.114171e-01 -1.221978e-01 -1.563535e-01 -1.840923e-01 
1.529600e+01 -2.194449e-02 -3.689491e-02 -5.266179e-02 -8.217449e-02 -1.105264e-01 -1.225383e-01 -1.551898e-01 -1.842182e-01 -2.085387e-02 -3.723504e-02 -5.295105e-02 -8.098752e-02 -1.115216e-01 -1.222763e-01 -1.564392e-01 -1.841603e-01 
1.536000e+01 -2.047982e-02 -3.827960e-02 -5.250733e-02 -8.203811e-02 -1.116968e-01 -1.219568e-01 -1.555946e-01 -1.831996e-01 -2.099651e-02 -3.736245e-02 -5.307122e-02 -8.111219e-02 -1.116243e-01 -1.223532e-01 -1.565231e-01 -1.842269e-01 
1.542400e+01 -2.063680e-02 -3.808213e-02 -5.263403e-02 -8.201403e-02 -1.133285e-01 -1.212807e-01 -1.569145e-01 -1.847665e-01 -2.113720e-02 -3.748799e-02 -5.318953e-02 -8.123488e-02 -1.117252e-01 -1.224286e-01 -1.566055e-01 -1.842921e-01 
1.548800e+01 -2.096883e-02 -3.775454e-02 -5.214396e-02 -8.137658e-02 -1.128292e-01 -1.226192e-01 -1.571684e-01 -1.847414e-01 -2.127597e-02 -3.761168e-02 -5.330600e-02 -8.135565e-02 -1.118243e-01 -1.225025e-01 -1.566863e-01 -1.843559e-01 
1.555200e+01 -2.095590e-02 -3.723994e-02 -5.221668e-02 -8.172898e-02 -1.121040e-01 -1.231720e-01 -1.575536e-01 -1.850136e-01 -2.141284e-02 -3.773355e-02 -5.342066e-02 -8.147451e-02 -1.119216e-01 -1.225750e-01 -1.567655e-01 -1.844185e-01 
1.561600e+01 -2.120694e-02 -3.759530e-02 -5.267337e-02 -8.300003e-02 -1.120046e-01 -1.229643e-01 -1.588868e-01 -1.834365e-01 -2.154783e-02 -3.785363e-02 -5.353354e-02 -8.159151e-02 -1.120173e-01 -1.226461e-01 -1.568432e-01 -1.844797e-01 
1.568000e+01 -2.135553e-02 -3.765357e-02 -5.279103e-02 -8.447573e-02 -1.122333e-01 -1.220784e-01 -1.575063e-01 -1.841902e-01 -2.168098e-02 -3.797195e-02 -5.364467e-02 -8.170666e-02 -1.121113e-01 -1.227158e-01 -1.569194e-01 -1.845396e-01 
1.574400e+01 -2.131393e-02 -3.836311e-02 -5.285965e-02 -8.396123e-02 -1.118398e-01 -1.208471e-01 -1.579417e-01 -1.829767e-01 -2.181230e-02 -3.808853e-02 -5.375408e-02 -8.181999e-02 -1.122037e-01 -1.227842e-01 -1.569942e-01 -1.845982e-01 
1.580800e+01 -2.135681e-02 -3.812451e-02 -5.277646e-02 -8.404854e-02 -1.128917e-01 -1.214003e-01 -1.578503e-01 -1.838348e-01 -2.194183e-02 -3.820339e-02 -5.386179e-02 -8.193154e-02 -1.122944e-01 -1.228512e-01 -1.570675e-01 -1.846557e-01 
1.587200e+01 -2.216413e-02 -3.849228e-02 -5.300076e-02 -8.482615e-02 -1.121851e-01 -1.221225e-01 -1.594213e-01 -1.838999e-01 -2.206958e-02 -3.831656e-02 -5.396782e-02 -8.204133e-02 -1.123835e-01 -1.229169e-01 -1.571394e-01 -1.847119e-01 
1.593600e+01 -2.228775e-02 -3.920393e-02 -5.298105e-02 -8.374052e-02 -1.129097e-01 -1.212383e-01 -1.585689e-01 -1.853591e-01 -2.219559e-02 -3.842807e-02 -5.407221e-02 -8.214940e-02 -1.124711e-01 -1.229814e-01 -1.572099e-01 -1.847670e-01 
1.600000e+01 -2.256226e-02 -3.938654e-02 -5.228879e-02 -8.295146e-02 -1.119295e-01 -1.214266e-01 -1.586185e-01 -1.854240e-01 -2.231987e-02 -3.853794e-02 -5.417498e-02 -8.225576e-02 -1.125572e-01 -1.230446e-01 -1.572791e-01 -1.848209e-01 
1.606400e+01 -2.230303e-02 -3.964029e-02 -5.299808e-02 -8.348028e-02 -1.116776e-01 -1.224763e-01 -1.581095e-01 -1.841547e-01 -2.244245e-02 -3.864619e-02 -5.427616e-02 -8.236044e-02 -1.126417e-01 -1.231066e-01 -1.573469e-01 -1.848736e-01 
1.612800e+01 -2.200460e-02 -3.989794e-02 -5.433725e-02 -8.301798e-02 -1.110993e-01 -1.218663e-01 -1.575337e-01 -1.858819e-01 -2.256335e-02 -3.875286e-02 -5.437576e-02 -8.246348e-02 -1.127247e-01 -1.231674e-01 -1.574134e-01 -1.849253e-01 
1.619200e+01 -2.205848e-02 -3.926091e-02 -5.410765e-02 -8.304507e-02 -1.106426e-01 -1.216211e-01 -1.566774e-01 -1.859359e-01 -2.268260e-02 -3.885795e-02 -5.447382e-02 -8.256489e-02 -1.128064e-01 -1.232270e-01 -1.574787e-01 -1.849759e-01 
1.625600e+01 -2.257306e-02 -3.964302e-02 -5.381100e-02 -8.171855e-02 -1.113176e-01 -1.232002e-01 -1.563762e-01 -1.852342e-01 -2.280022e-02 -3.896150e-02 -5.457036e-02 -8.266471e-02 -1.128865e-01 -1.232854e-01 -1.575427e-01 -1.850254e-01 
1.632000e+01 -2.268584e-02 -3.941728e-02 -5.383006e-02 -8.298573e-02 -1.106062e-01 -1.228034e-01 -1.575818e-01 -1.862692e-01 -2.291622e-02 -3.906353e-02 -5.466539e-02 -8.276296e-02 -1.129653e-01 -1.233427e-01 -1.576054e-01 -1.850739e-01 
1.638400e+01 -2.313515e-02 -3.907261e-02 -5.437997e-02 -8.386745e-02 -1.111960e-01 -1.223853e-01 -1.569031e-01 -1.860227e-01 -2.303064e-02 -3.916405e-02 -5.475896e-02 -8.285965e-02 -1.130427e-01 -1.233989e-01 -1.576670e-01 -1.851214e-01 
1.644800e+01 -2.359690e-02 -3.948462e-02 -5.449296e-02 -8.332798e-02 -1.106634e-01 -1.241892e-01 -1.562430e-01 -1.844962e-01 -2.314349e-02 -3.926310e-02 -5.485107e-02 -8.295483e-02 -1.131187e-01 -1.234540e-01 -1.577274e-01 -1.851679e-01 
1.651200e+01 -2.315131e-02 -3.831086e-02 -5.483235e-02 -8.437555e-02 -1.117875e-01 -1.236643e-01 -1.575148e-01 -1.827122e-01 -2.325480e-02 -3.936070e-02 -5.494175e-02 -8.304850e-02 -1.131934e-01 -1.235080e-01 -1.577866e-01 -1.852134e-01 
1.657600e+01 -2.298795e-02 -3.868120e-02 -5.372664e-02 -8.486445e-02 -1.109074e-01 -1.225173e-01 -1.581093e-01 -1.849075e-01 -2.336459e-02 -3.945685e-02 -5.503102e-02 -8.314070e-02 -1.132668e-01 -1.235610e-01 -1.578447e-01 -1.852580e-01 
1.664000e+01 -2.271340e-02 -3.876934e-02 -5.392283e-02 -8.410247e-02 -1.106965e-01 -1.212502e-01 -1.578948e-01 -1.848465e-01 -2.347287e-02 -3.955160e-02 -5.511891e-02 -8.323145e-02 -1.133389e-01 -1.236130e-01 -1.579017e-01 -1.853016e-01 
1.670400e+01 -2.218384e-02 -3.895746e-02 -5.459322e-02 -8.564983e-02 -1.114105e-01 -1.223483e-01 -1.594835e-01 -1.861714e-01 -2.357967e-02 -3.964495e-02 -5.520543e-02 -8.332076e-02 -1.134098e-01 -1.236639e-01 -1.579575e-01 -1.853443e-01 
1.676800e+01 -2.266433e-02 -3.951402e-02 -5.398604e-02 -8.609824e-02 -1.120591e-01 -1.221787e-01 -1.584445e-01 -1.847322e-01 -2.368501e-02 -3.973693e-02 -5.529061e-02 -8.340867e-02 -1.134794e-01 -1.237139e-01 -1.580123e-01 -1.853862e-01 
1.683200e+01 -2.247797e-02 -3.907307e-02 -5.466134e-02 -8.434331e-02 -1.122004e-01 -1.225881e-01 -1.584627e-01 -1.846080e-01 -2.378891e-02 -3.982755e-02 -5.537447e-02 -8.349520e-02 -1.135478e-01 -1.237629e-01 -1.580661e-01 -1.854271e-01 
1.689600e+01 -2.278597e-02 -3.987762e-02 -5.449005e-02 -8.568137e-02 -1.131562e-01 -1.224800e-01 -1.582769e-01 -1.857286e-01 -2.389138e-02 -3.991685e-02 -5.545702e-02 -8.358036e-02 -1.136149e-01 -1.238109e-01 -1.581188e-01 -1.854672e-01 
1.696000e+01 -2.307443e-02 -4.040992e-02 -5.596831e-02 -8.576594e-02 -1.116587e-01 -1.230242e-01 -1.576648e-01 -1.843539e-01 -2.399246e-02 -4.000483e-02 -5.553830e-02 -8.366418e-02 -1.136810e-01 -1.238581e-01 -1.581705e-01 -1.855064e-01 
1.702400e+01 -2.431982e-02 -3.987928e-02 -5.619731e-02 -8.457237e-02 -1.106076e-01 -1.215071e-01 -1.577340e-01 -1.837429e-01 -2.409215e-02 -4.009152e-02 -5.561831e-02 -8.374668e-02 -1.137458e-01 -1.239042e-01 -1.582212e-01 -1.855449e-01 
1.708800e+01 -2.423655e-02 -4.081442e-02 -5.659244e-02 -8.486298e-02 -1.113295e-01 -1.233484e-01 -1.579854e-01 -1.834332e-01 -2.419047e-02 -4.017693e-02 -5.569708e-02 -8.382789e-02 -1.138095e-01 -1.239495e-01 -1.582709e-01 -1.855825e-01 
1.715200e+01 -2.424827e-02 -4.082135e-02 -5.690960e-02 -8.485492e-02 -1.111880e-01 -1.238344e-01 -1.574422e-01 -1.845093e-01 -2.428745e-02 -4.026109e-02 -5.577463e-02 -8.390781e-02 -1.138721e-01 -1.239940e-01 -1.583197e-01 -1.856193e-01 
1.721600e+01 -2.470985e-02 -4.091208e-02 -5.540678e-02 -8.503845e-02 -1.109222e-01 -1.243284e-01 -1.574715e-01 -1.841590e-01 -2.438310e-02 -4.034401e-02 -5.585098e-02 -8.398647e-02 -1.139336e-01 -1.240375e-01 -1.583675e-01 -1.856554e-01 
1.728000e+01 -2.542201e-02 -4.016902e-02 -5.561215e-02 -8.572978e-02 -1.115651e-01 -1.252100e-01 -1.580888e-01 -1.846175e-01 -2.447745e-02 -4.042571e-02 -5.592614e-02 -8.406390e-02 -1.139941e-01 -1.240802e-01 -1.584144e-01 -1.856907e-01 
1.734400e+01 -2.488552e-02 -4.033426e-02 -5.576643e-02 -8.544516e-02 -1.117850e-01 -1.239286e-01 -1.591909e-01 -1.844516e-01 -2.457050e-02 -4.050621e-02 -5.600013e-02 -8.414010e-02 -1.140534e-01 -1.241221e-01 -1.584604e-01 -1.857253e-01 
1.740800e+01 -2.458920e-02 -4.128030e-02 -5.588979e-02 -8.590445e-02 -1.121584e-01 -1.239022e-01 -1.593400e-01 -1.847784e-01 -2.466228e-02 -4.058553e-02 -5.607298e-02 -8.421510e-02 -1.141118e-01 -1.241632e-01 -1.585056e-01 -1.857592e-01 
1.747200e+01 -2.538023e-02 -4.109515e-02 -5.593993e-02 -8.491236e-02 -1.125643e-01 -1.239920e-01 -1.589744e-01 -1.855248e-01 -2.475280e-02 -4.066368e-02 -5.614469e-02 -8.428893e-02 -1.141691e-01 -1.242035e-01 -1.585498e-01 -1.857923e-01 
1.753600e+01 -2.558445e-02 -4.061727e-02 -5.634356e-02 -8.641691e-02 -1.123892e-01 -1.233657e-01 -1.598321e-01 -1.851065e-01 -2.484208e-02 -4.074068e-02 -5.621529e-02 -8.436159e-02 -1.142254e-01 -1.242429e-01 -1.585933e-01 -1.858248e-01 
1.760000e+01 -2.512521e-02 -4.119745e-02 -5.601484e-02 -8.634676e-02 -1.138722e-01 -1.244769e-01 -1.593980e-01 -1.862680e-01 -2.493015e-02 -4.081655e-02 -5.628480e-02 -8.443310e-02 -1.142807e-01 -1.242817e-01 -1.586358e-01 -1.858565e-01 
1.766400e+01 -2.437323e-02 -4.072906e-02 -5.684680e-02 -8.579339e-02 -1.142247e-01 -1.235408e-01 -1.579205e-01 -1.871679e-01 -2.501700e-02 -4.089130e-02 -5.635322e-02 -8.450349e-02 -1.143350e-01 -1.243196e-01 -1.586776e-01 -1.858876e-01 
1.772800e+01 -2.465363e-02 -4.086576e-02 -5.697585e-02 -8.558913e-02 -1.143957e-01 -1.251582e-01 -1.585848e-01 -1.861170e-01 -2.510267e-02 -4.096495e-02 -5.642059e-02 -8.457277e-02 -1.143884e-01 -1.243569e-01 -1.587186e-01 -1.859181e-01 
1.779200e+01 -2.514369e-02 -4.033656e-02 -5.776551e-02 -8.483014e-02 -1.141861e-01 -1.243414e-01 -1.577457e-01 -1.875347e-01 -2.518717e-02 -4.103753e-02 -5.648690e-02 -8.464096e-02 -1.144409e-01 -1.243934e-01 -1.587587e-01 -1.859479e-01 
