freq           unkown         trans
7.33800E+02    3.77740E+00    2.28822E-02
7.33900E+02    3.81687E+00    2.19965E-02
7.34000E+02    3.85858E+00    2.10978E-02
7.34100E+02    3.90274E+00    2.01866E-02
7.34200E+02    3.95534E+00    1.91522E-02
7.34300E+02    4.03880E+00    1.76185E-02
7.34400E+02    4.30618E+00    1.34850E-02
7.34500E+02    4.10707E+00    1.64560E-02
7.34600E+02    4.11811E+00    1.62752E-02
7.34700E+02    4.15184E+00    1.57355E-02
7.34800E+02    4.19385E+00    1.50881E-02
7.34900E+02    4.24556E+00    1.43278E-02
7.35000E+02    4.38175E+00    1.25035E-02
7.35100E+02    4.33630E+00    1.30848E-02
7.35200E+02    4.37148E+00    1.26325E-02
7.35300E+02    4.41549E+00    1.20887E-02
7.35400E+02    4.46248E+00    1.15338E-02
7.35500E+02    4.51161E+00    1.09807E-02
7.35600E+02    4.56111E+00    1.04504E-02
7.35700E+02    4.61201E+00    9.93179E-03
7.35800E+02    4.66433E+00    9.42557E-03
7.35900E+02    4.71743E+00    8.93816E-03
7.36000E+02    4.77178E+00    8.46528E-03
7.36100E+02    4.82738E+00    8.00750E-03
7.36200E+02    4.88428E+00    7.56454E-03
7.36300E+02    4.94313E+00    7.13225E-03
7.36400E+02    5.00658E+00    6.69376E-03
7.36500E+02    5.08625E+00    6.18118E-03
7.36600E+02    5.12495E+00    5.94651E-03
7.36700E+02    5.18427E+00    5.60405E-03
7.36800E+02    5.24678E+00    5.26447E-03
7.36900E+02    5.31088E+00    4.93757E-03
7.37000E+02    5.37695E+00    4.62189E-03
7.37100E+02    5.44426E+00    4.32105E-03
7.37200E+02    5.51408E+00    4.02963E-03
7.37300E+02    5.58323E+00    3.76041E-03
7.37400E+02    5.65442E+00    3.50199E-03
7.37500E+02    5.72726E+00    3.25597E-03
7.37600E+02    5.80218E+00    3.02097E-03
7.37700E+02    5.87815E+00    2.79995E-03
7.37800E+02    5.95569E+00    2.59106E-03
7.37900E+02    6.03530E+00    2.39278E-03
7.38000E+02    6.11652E+00    2.20611E-03
7.38100E+02    6.19910E+00    2.03127E-03
7.38200E+02    6.28389E+00    1.86613E-03
7.38300E+02    6.37060E+00    1.71114E-03
7.38400E+02    6.45895E+00    1.56645E-03
7.38500E+02    6.54942E+00    1.43095E-03
7.38600E+02    6.64192E+00    1.30451E-03
7.38700E+02    6.73652E+00    1.18677E-03
7.38800E+02    6.83372E+00    1.07684E-03
7.38900E+02    6.93251E+00    9.75544E-04
7.39000E+02    7.03394E+00    8.81450E-04
7.39100E+02    7.13804E+00    7.94306E-04
7.39200E+02    7.24447E+00    7.14114E-04
7.39300E+02    7.35369E+00    6.40225E-04
7.39400E+02    7.46556E+00    5.72464E-04
7.39500E+02    7.57954E+00    5.10798E-04
7.39600E+02    7.69724E+00    4.54077E-04
7.39700E+02    7.81778E+00    4.02515E-04
7.39800E+02    7.94291E+00    3.55171E-04
7.39900E+02    8.07257E+00    3.11982E-04
7.40000E+02    8.21189E+00    2.71408E-04
7.40100E+02    8.35508E+00    2.35200E-04
7.40200E+02    8.52493E+00    1.98459E-04
7.40300E+02    8.79745E+00    1.51119E-04
7.40400E+02    9.10388E+00    1.11233E-04
7.40500E+02    8.97545E+00    1.26477E-04
7.40600E+02    9.07213E+00    1.14821E-04
7.40700E+02    9.20640E+00    1.00394E-04
7.40800E+02    9.35400E+00    8.66185E-05
7.40900E+02    9.51064E+00    7.40597E-05
7.41000E+02    9.67354E+00    6.29267E-05
7.41100E+02    9.84177E+00    5.31832E-05
7.41200E+02    1.00160E+01    4.46790E-05
7.41300E+02    1.01959E+01    3.73243E-05
7.41400E+02    1.03812E+01    3.10107E-05
7.41500E+02    1.05712E+01    2.56430E-05
7.41600E+02    1.07662E+01    2.10999E-05
7.41700E+02    1.09673E+01    1.72568E-05
7.41800E+02    1.11752E+01    1.40177E-05
7.41900E+02    1.13898E+01    1.13101E-05
7.42000E+02    1.16109E+01    9.06650E-06
7.42100E+02    1.18404E+01    7.20706E-06
7.42200E+02    1.20840E+01    5.64922E-06
7.42300E+02    1.23392E+01    4.37659E-06
7.42400E+02    1.25677E+01    3.48286E-06
7.42500E+02    1.28215E+01    2.70203E-06
7.42600E+02    1.30867E+01    2.07255E-06
7.42700E+02    1.33613E+01    1.57499E-06
7.42800E+02    1.36508E+01    1.17907E-06
7.42900E+02    1.39401E+01    8.82839E-07
7.43000E+02    1.42435E+01    6.51813E-07
7.43100E+02    1.45668E+01    4.71753E-07
7.43200E+02    1.49032E+01    3.36987E-07
7.43300E+02    1.52169E+01    2.46263E-07
7.43400E+02    1.55631E+01    1.74185E-07
7.43500E+02    1.59192E+01    1.22004E-07
7.43600E+02    1.62909E+01    8.41277E-08
7.43700E+02    1.66772E+01    5.71742E-08
7.43800E+02    1.70772E+01    3.83236E-08
7.43900E+02    1.74925E+01    2.53001E-08
7.44000E+02    1.79234E+01    1.64425E-08
7.44100E+02    1.83705E+01    1.05144E-08
7.44200E+02    1.88342E+01    6.61301E-09
7.44300E+02    1.93154E+01    4.08721E-09
7.44400E+02    1.98142E+01    2.48192E-09
7.44500E+02    2.03316E+01    1.47951E-09
7.44600E+02    2.08673E+01    8.65886E-10
7.44700E+02    2.14229E+01    4.96760E-10
7.44800E+02    2.19972E+01    2.79737E-10
7.44900E+02    2.25919E+01    1.54337E-10
7.45000E+02    2.32050E+01    8.35954E-11
7.45100E+02    2.38380E+01    4.43898E-11
7.45200E+02    2.44889E+01    2.31518E-11
7.45300E+02    2.51580E+01    1.18583E-11
7.45400E+02    2.58425E+01    5.98064E-12
7.45500E+02    2.65458E+01    2.96017E-12
7.45600E+02    2.72747E+01    1.42808E-12
7.45700E+02    2.80330E+01    6.68975E-13
7.45800E+02    2.88277E+01    3.02209E-13
7.45900E+02    2.96692E+01    1.30269E-13
7.46000E+02    3.04965E+01    5.69557E-14
7.46100E+02    3.13898E+01    2.33116E-14
7.46200E+02    3.23312E+01    9.09342E-15
7.46300E+02    3.33226E+01    3.37435E-15
7.46400E+02    3.43715E+01    1.18203E-15
7.46500E+02    3.55681E+01    3.57233E-16
7.46600E+02    3.66338E+01    1.23073E-16
7.46700E+02    3.78527E+01    3.63730E-17
7.46800E+02    3.92288E+01    9.18684E-18
7.46900E+02    4.08003E+01    1.90843E-18
7.47000E+02    4.19038E+01    6.32988E-19
7.47100E+02    4.33444E+01    1.49885E-19
7.47200E+02    4.49013E+01    3.15934E-20
7.47300E+02    4.65602E+01    6.01371E-21
7.47400E+02    4.83056E+01    1.04985E-21
7.47500E+02    5.01587E+01    1.64573E-22
7.47600E+02    5.21209E+01    2.31299E-23
7.47700E+02    5.42019E+01    2.88669E-24
7.47800E+02    5.64048E+01    3.18925E-25
7.47900E+02    5.87392E+01    3.08953E-26
7.48000E+02    6.12195E+01    2.58651E-27
7.48100E+02    6.38557E+01    1.85274E-28
7.48200E+02    6.66541E+01    1.12850E-29
7.48300E+02    6.96321E+01    5.74336E-31
7.48400E+02    7.28051E+01    2.40517E-32
7.48500E+02    7.62157E+01    7.94254E-34
7.48600E+02    7.98402E+01    2.11753E-35
7.48700E+02    8.40916E+01    3.01632E-37
7.48800E+02    8.77963E+01    7.42273E-39
7.48900E+02    9.21062E+01    9.97187E-41
7.49000E+02    9.67733E+01    9.37370E-43
7.49100E+02    1.01788E+02    6.22269E-45
7.49200E+02    1.07167E+02    2.87030E-47
7.49300E+02    1.12943E+02    8.89770E-50
7.49400E+02    1.19141E+02    1.80967E-52
7.49500E+02    1.25805E+02    2.30930E-55
7.49600E+02    1.32965E+02    1.79429E-58
7.49700E+02    1.40665E+02    8.12435E-62
7.49800E+02    1.48952E+02    2.04679E-65
7.49900E+02    1.57859E+02    2.77186E-69
7.50000E+02    1.67441E+02    1.91115E-73
7.50100E+02    1.77744E+02    6.40722E-78
7.50200E+02    1.88819E+02    9.93411E-83
7.50300E+02    2.00704E+02    6.84519E-88
7.50400E+02    2.13449E+02    1.99675E-93
7.50500E+02    2.27083E+02    2.39422E-99
7.50600E+02    2.41639E+02    1.14181E-105
7.50700E+02    2.57126E+02    2.14642E-112
7.50800E+02    2.73539E+02    1.59802E-119
7.50900E+02    2.90843E+02    4.87967E-127
7.51000E+02    3.08976E+02    6.50733E-135
7.51100E+02    3.27826E+02    4.23828E-143
7.51200E+02    3.47247E+02    1.55738E-151
7.51300E+02    3.66993E+02    4.13769E-160
7.51400E+02    3.86511E+02    1.38147E-168
7.51500E+02    4.05697E+02    6.42674E-177
7.51600E+02    4.23911E+02    7.90195E-185
7.51700E+02    4.40514E+02    4.86487E-192
7.51800E+02    4.54640E+02    3.56737E-198
7.51900E+02    4.65448E+02    7.22289E-203
7.52000E+02    4.71389E+02    1.89783E-205
7.52100E+02    4.70150E+02    6.55199E-205
7.52200E+02    4.62565E+02    1.28991E-201
7.52300E+02    4.50780E+02    1.69378E-196
7.52400E+02    4.35918E+02    4.82123E-190
7.52500E+02    4.18893E+02    1.19381E-182
7.52600E+02    4.00445E+02    1.22757E-174
7.52700E+02    3.81184E+02    2.84238E-166
7.52800E+02    3.61605E+02    9.05292E-158
7.52900E+02    3.42106E+02    2.66111E-149
7.53000E+02    3.22978E+02    5.40294E-141
7.53100E+02    3.04429E+02    6.14097E-133
7.53200E+02    2.86619E+02    3.33238E-125
7.53300E+02    2.69650E+02    7.80844E-118
7.53400E+02    2.53569E+02    7.51992E-111
7.53500E+02    2.38413E+02    2.87369E-104
7.53600E+02    2.24172E+02    4.40077E-98
7.53700E+02    2.10840E+02    2.71194E-92
7.53800E+02    1.98379E+02    7.00102E-87
7.53900E+02    1.86755E+02    7.82082E-82
7.54000E+02    1.75924E+02    3.95721E-77
7.54100E+02    1.65844E+02    9.44192E-73
7.54200E+02    1.56472E+02    1.10905E-68
7.54300E+02    1.47766E+02    6.69663E-65
7.54400E+02    1.39727E+02    2.07670E-61
7.54500E+02    1.32202E+02    3.84769E-58
7.54600E+02    1.25076E+02    4.78768E-55
7.54700E+02    1.18513E+02    3.39351E-52
7.54800E+02    1.12407E+02    1.52125E-49
7.54900E+02    1.06726E+02    4.46185E-47
7.55000E+02    1.01422E+02    8.97807E-45
7.55100E+02    9.64732E+01    1.26544E-42
7.55200E+02    9.18507E+01    1.28752E-40
7.55300E+02    8.75281E+01    9.70609E-39
7.55400E+02    8.34859E+01    5.52771E-37
7.55500E+02    7.96942E+01    2.45048E-35
7.55600E+02    7.61425E+01    8.54567E-34
7.55700E+02    7.28110E+01    2.39104E-32
7.55800E+02    6.96798E+01    5.47587E-31
7.55900E+02    6.67338E+01    1.04205E-29
7.56000E+02    6.39680E+01    1.65600E-28
7.56100E+02    6.13574E+01    2.25330E-27
7.56200E+02    5.89021E+01    2.62519E-26
7.56300E+02    5.65820E+01    2.67145E-25
7.56400E+02    5.43923E+01    2.38622E-24
7.56500E+02    5.23282E+01    1.87995E-23
7.56600E+02    5.03752E+01    1.32538E-22
7.56700E+02    4.85235E+01    8.44305E-22
7.56800E+02    4.67736E+01    4.85829E-21
7.56900E+02    4.51192E+01    2.54074E-20
7.57000E+02    4.35589E+01    1.20948E-19
7.57100E+02    4.21081E+01    5.16043E-19
7.57200E+02    4.08896E+01    1.74534E-18
7.57300E+02    3.95331E+01    6.77607E-18
7.57400E+02    3.80403E+01    3.01510E-17
7.57500E+02    3.67657E+01    1.07858E-16
7.57600E+02    3.55781E+01    3.53711E-16
7.57700E+02    3.44537E+01    1.08885E-15
7.57800E+02    3.33856E+01    3.16831E-15
7.57900E+02    3.23657E+01    8.78495E-15
7.58000E+02    3.13929E+01    2.32393E-14
7.58100E+02    3.04640E+01    5.88355E-14
7.58200E+02    2.95751E+01    1.43123E-13
7.58300E+02    2.87251E+01    3.34854E-13
7.58400E+02    2.79114E+01    7.55489E-13
7.58500E+02    2.71314E+01    1.64806E-12
7.58600E+02    2.63841E+01    3.47962E-12
7.58700E+02    2.56675E+01    7.12464E-12
7.58800E+02    2.49799E+01    1.41695E-11
7.58900E+02    2.43197E+01    2.74224E-11
7.59000E+02    2.36852E+01    5.17210E-11
7.59100E+02    2.30758E+01    9.51292E-11
7.59200E+02    2.24899E+01    1.70900E-10
7.59300E+02    2.19261E+01    3.00327E-10
7.59400E+02    2.13833E+01    5.16809E-10
7.59500E+02    2.08612E+01    8.71174E-10
7.59600E+02    2.03581E+01    1.44073E-09
7.59700E+02    1.98732E+01    2.33983E-09
7.59800E+02    1.94067E+01    3.73073E-09
7.59900E+02    1.89559E+01    5.85549E-09
7.60000E+02    1.85219E+01    9.03737E-09
7.60100E+02    1.81042E+01    1.37229E-08
7.60200E+02    1.77056E+01    2.04434E-08
7.60300E+02    1.73447E+01    2.93282E-08
7.60400E+02    1.69567E+01    4.32314E-08
7.60500E+02    1.65684E+01    6.37440E-08
7.60600E+02    1.62088E+01    9.13266E-08
7.60700E+02    1.58641E+01    1.28919E-07
7.60800E+02    1.55321E+01    1.79684E-07
7.60900E+02    1.52106E+01    2.47814E-07
7.61000E+02    1.49000E+01    3.38061E-07
7.61100E+02    1.45993E+01    4.56664E-07
7.61200E+02    1.43076E+01    6.11317E-07
7.61300E+02    1.40250E+01    8.11033E-07
7.61400E+02    1.37515E+01    1.06614E-06
7.61500E+02    1.34858E+01    1.39052E-06
7.61600E+02    1.32280E+01    1.79946E-06
7.61700E+02    1.29778E+01    2.31107E-06
7.61800E+02    1.27354E+01    2.94499E-06
7.61900E+02    1.25006E+01    3.72453E-06
7.62000E+02    1.22724E+01    4.67930E-06
7.62100E+02    1.20548E+01    5.81654E-06
7.62200E+02    1.18357E+01    7.24112E-06
7.62300E+02    1.16251E+01    8.93877E-06
7.62400E+02    1.14201E+01    1.09723E-05
7.62500E+02    1.12215E+01    1.33835E-05
7.62600E+02    1.10284E+01    1.62341E-05
7.62700E+02    1.08405E+01    1.95905E-05
7.62800E+02    1.06581E+01    2.35086E-05
7.62900E+02    1.04804E+01    2.80825E-05
7.63000E+02    1.03076E+01    3.33778E-05
7.63100E+02    1.01395E+01    3.94899E-05
7.63200E+02    9.97584E+00    4.65101E-05
7.63300E+02    9.81643E+00    5.45481E-05
7.63400E+02    9.66088E+00    6.37285E-05
7.63500E+02    9.50935E+00    7.41555E-05
7.63600E+02    9.36195E+00    8.59325E-05
7.63700E+02    9.21821E+00    9.92160E-05
7.63800E+02    9.07810E+00    1.14138E-04
7.63900E+02    8.94170E+00    1.30819E-04
7.64000E+02    8.80815E+00    1.49510E-04
7.64100E+02    8.67804E+00    1.70285E-04
7.64200E+02    8.55158E+00    1.93239E-04
7.64300E+02    8.42776E+00    2.18711E-04
7.64400E+02    8.30759E+00    2.46638E-04
7.64500E+02    8.19007E+00    2.77393E-04
7.64600E+02    8.07588E+00    3.10950E-04
7.64700E+02    7.96512E+00    3.47370E-04
7.64800E+02    7.85640E+00    3.87265E-04
7.64900E+02    7.75261E+00    4.29618E-04
7.65000E+02    7.65720E+00    4.72629E-04
7.65100E+02    7.66179E+00    4.70464E-04
7.65200E+02    7.45724E+00    5.77245E-04
7.65300E+02    7.35198E+00    6.41324E-04
7.65400E+02    7.25593E+00    7.05978E-04
7.65500E+02    7.16275E+00    7.74922E-04
7.65600E+02    7.07179E+00    8.48711E-04
7.65700E+02    6.98456E+00    9.26067E-04
7.65800E+02    6.90124E+00    1.00653E-03
7.65900E+02    6.82030E+00    1.09140E-03
7.66000E+02    6.74627E+00    1.17525E-03
7.66100E+02    6.68598E+00    1.24829E-03
7.66200E+02    6.67124E+00    1.26682E-03
7.66300E+02    7.28051E+00    6.88835E-04
7.66400E+02    6.52227E+00    1.47032E-03
7.66500E+02    6.38183E+00    1.69202E-03
7.66600E+02    6.29023E+00    1.85433E-03
7.66700E+02    6.21222E+00    2.00478E-03
7.66800E+02    6.13771E+00    2.15986E-03
7.66900E+02    6.06815E+00    2.31544E-03
7.67000E+02    6.00110E+00    2.47603E-03
7.67100E+02    5.93785E+00    2.63770E-03
7.67200E+02    5.87469E+00    2.80965E-03
7.67300E+02    5.81343E+00    2.98718E-03
7.67400E+02    5.75500E+00    3.16691E-03
7.67500E+02    5.69998E+00    3.34604E-03
7.67600E+02    5.65276E+00    3.50783E-03
7.67700E+02    5.62345E+00    3.61214E-03
7.67800E+02    5.53968E+00    3.92779E-03
7.67900E+02    5.48353E+00    4.15466E-03
7.68000E+02    5.43213E+00    4.37378E-03
7.68100E+02    5.38332E+00    4.59255E-03
7.68200E+02    5.33729E+00    4.80887E-03
7.68300E+02    5.30585E+00    4.96247E-03
7.68400E+02    5.24742E+00    5.26107E-03
7.68500E+02    5.20390E+00    5.49510E-03
7.68600E+02    5.16306E+00    5.72416E-03
7.68700E+02    5.12381E+00    5.95331E-03
7.68800E+02    5.08575E+00    6.18427E-03
7.68900E+02    5.04960E+00    6.41191E-03
7.69000E+02    5.01535E+00    6.63529E-03
7.69100E+02    4.98275E+00    6.85522E-03
7.69200E+02    4.95161E+00    7.07200E-03
7.69300E+02    4.92263E+00    7.27996E-03
7.69400E+02    4.89549E+00    7.48027E-03
7.69500E+02    4.87039E+00    7.67036E-03
7.69600E+02    4.84742E+00    7.84857E-03
7.69700E+02    4.82670E+00    8.01292E-03
7.69800E+02    4.80841E+00    8.16084E-03
7.69900E+02    4.79338E+00    8.28445E-03
7.70000E+02    4.78057E+00    8.39118E-03
7.70100E+02    4.76838E+00    8.49417E-03
7.70200E+02    4.76051E+00    8.56126E-03
7.70300E+02    4.75608E+00    8.59926E-03
7.70400E+02    4.75520E+00    8.60681E-03
7.70500E+02    4.75817E+00    8.58128E-03
7.70600E+02    4.76534E+00    8.52001E-03
7.70700E+02    4.77737E+00    8.41812E-03
7.70800E+02    4.79529E+00    8.26861E-03
7.70900E+02    4.81804E+00    8.08263E-03
7.71000E+02    4.84539E+00    7.86453E-03
7.71100E+02    4.88093E+00    7.58995E-03
7.71200E+02    4.92435E+00    7.26746E-03
7.71300E+02    4.97612E+00    6.90076E-03
7.71400E+02    5.03848E+00    6.48356E-03
7.71500E+02    5.11243E+00    6.02144E-03
7.71600E+02    5.19996E+00    5.51677E-03
7.71700E+02    5.30283E+00    4.97749E-03
7.71800E+02    5.42227E+00    4.41712E-03
7.71900E+02    5.56392E+00    3.83371E-03
7.72000E+02    5.72754E+00    3.25506E-03
7.72100E+02    5.92102E+00    2.68247E-03
7.72200E+02    6.14967E+00    2.13418E-03
7.72300E+02    6.41723E+00    1.63317E-03
7.72400E+02    6.73559E+00    1.18788E-03
7.72500E+02    7.11250E+00    8.14859E-04
7.72600E+02    7.56398E+00    5.18809E-04
7.72700E+02    8.10662E+00    3.01535E-04
7.72800E+02    8.76339E+00    1.56354E-04
7.72900E+02    9.56461E+00    7.01687E-05
7.73000E+02    1.05500E+01    2.61927E-05
7.73100E+02    1.17796E+01    7.65952E-06
7.73200E+02    1.33335E+01    1.61933E-06
7.73300E+02    1.53337E+01    2.19116E-07
7.73400E+02    1.79722E+01    1.56592E-08
7.73500E+02    2.15813E+01    4.23986E-10
7.73600E+02    2.68176E+01    2.25563E-12
7.73700E+02    3.53316E+01    4.52585E-16
7.73800E+02    5.47215E+01    1.71696E-24
7.73900E+02    4.84734E+01    8.87664E-22
7.74000E+02    3.30945E+01    4.23893E-15
7.74100E+02    2.54610E+01    8.75845E-12
7.74200E+02    2.05993E+01    1.13199E-09
7.74300E+02    1.71852E+01    3.44014E-08
7.74400E+02    1.46537E+01    4.32505E-07
7.74500E+02    1.27119E+01    3.01513E-06
7.74600E+02    1.11862E+01    1.38636E-05
7.74700E+02    9.96524E+00    4.70056E-05
7.74800E+02    8.97370E+00    1.26698E-04
7.74900E+02    8.15817E+00    2.86385E-04
7.75000E+02    7.48018E+00    5.64155E-04
7.75100E+02    6.91114E+00    9.96622E-04
7.75200E+02    6.42918E+00    1.61378E-03
7.75300E+02    6.01791E+00    2.43475E-03
7.75400E+02    5.66416E+00    3.46807E-03
7.75500E+02    5.35809E+00    4.70988E-03
7.75600E+02    5.09184E+00    6.14668E-03
7.75700E+02    4.85931E+00    7.75580E-03
7.75800E+02    4.65599E+00    9.50446E-03
7.75900E+02    4.47894E+00    1.13455E-02
7.76000E+02    4.33005E+00    1.31670E-02
7.76100E+02    4.21897E+00    1.47137E-02
7.76200E+02    4.22754E+00    1.45882E-02
7.76300E+02    4.29183E+00    1.36798E-02
7.76400E+02    3.88383E+00    2.05719E-02
7.76500E+02    3.72924E+00    2.40111E-02
7.76600E+02    3.63324E+00    2.64304E-02
7.76700E+02    3.52649E+00    2.94080E-02
7.76800E+02    3.43719E+00    3.21549E-02
7.76900E+02    3.36139E+00    3.46871E-02
7.77000E+02    3.29648E+00    3.70134E-02
7.77100E+02    3.25169E+00    3.87086E-02
7.77200E+02    3.18596E+00    4.13384E-02
7.77300E+02    3.11350E+00    4.44450E-02
7.77400E+02    3.05710E+00    4.70237E-02
7.77500E+02    3.00546E+00    4.95157E-02
7.77600E+02    2.95803E+00    5.19212E-02
7.77700E+02    2.91492E+00    5.42085E-02
7.77800E+02    2.87167E+00    5.66044E-02
7.77900E+02    2.83209E+00    5.88898E-02
7.78000E+02    2.79449E+00    6.11460E-02
7.78100E+02    2.75803E+00    6.34164E-02
7.78200E+02    2.72374E+00    6.56285E-02
7.78300E+02    2.69113E+00    6.78040E-02
7.78400E+02    2.65966E+00    6.99717E-02
7.78500E+02    2.62988E+00    7.20872E-02
7.78600E+02    2.60111E+00    7.41911E-02
7.78700E+02    2.57352E+00    7.62664E-02
7.78800E+02    2.54724E+00    7.82977E-02
7.78900E+02    2.52197E+00    8.03015E-02
7.79000E+02    2.49811E+00    8.22405E-02
7.79100E+02    2.47568E+00    8.41060E-02
7.79200E+02    2.45596E+00    8.57812E-02
7.79300E+02    2.43676E+00    8.74440E-02
7.79400E+02    2.42028E+00    8.88964E-02
7.79500E+02    2.41361E+00    8.94915E-02
7.79600E+02    2.43695E+00    8.74275E-02
7.79700E+02    2.75428E+00    6.36547E-02
7.79800E+02    2.42867E+00    8.81540E-02
7.79900E+02    2.34189E+00    9.61457E-02
7.80000E+02    2.30400E+00    9.98590E-02
7.80100E+02    2.27811E+00    1.02478E-01
7.80200E+02    2.25612E+00    1.04757E-01
7.80300E+02    2.23645E+00    1.06837E-01
7.80400E+02    2.21975E+00    1.08636E-01
7.80500E+02    2.20066E+00    1.10730E-01
7.80600E+02    2.18376E+00    1.12618E-01
7.80700E+02    2.16759E+00    1.14453E-01
7.80800E+02    2.15194E+00    1.16258E-01
7.80900E+02    2.13681E+00    1.18030E-01
7.81000E+02    2.12208E+00    1.19782E-01
7.81100E+02    2.10782E+00    1.21503E-01
7.81200E+02    2.09394E+00    1.23201E-01
7.81300E+02    2.08049E+00    1.24869E-01
7.81400E+02    2.06755E+00    1.26495E-01
7.81500E+02    2.05505E+00    1.28086E-01
7.81600E+02    2.04327E+00    1.29604E-01
7.81700E+02    2.03199E+00    1.31075E-01
7.81800E+02    2.02181E+00    1.32416E-01
7.81900E+02    2.01315E+00    1.33567E-01
7.82000E+02    2.00699E+00    1.34393E-01
7.82100E+02    2.00565E+00    1.34573E-01
7.82200E+02    2.01584E+00    1.33209E-01
7.82300E+02    2.06249E+00    1.27137E-01
7.82400E+02    2.33347E+00    9.69587E-02
7.82500E+02    2.19696E+00    1.11141E-01
7.82600E+02    2.00908E+00    1.34112E-01
7.82700E+02    1.95350E+00    1.41777E-01
7.82800E+02    1.92482E+00    1.45902E-01
7.82900E+02    1.90550E+00    1.48749E-01
7.83000E+02    1.89119E+00    1.50892E-01
7.83100E+02    1.87816E+00    1.52871E-01
7.83200E+02    1.86649E+00    1.54665E-01
7.83300E+02    1.86032E+00    1.55623E-01
7.83400E+02    1.84938E+00    1.57335E-01
7.83500E+02    1.84354E+00    1.58256E-01
7.83600E+02    1.86086E+00    1.55539E-01
7.83700E+02    1.86945E+00    1.54209E-01
7.83800E+02    1.81792E+00    1.62363E-01
7.83900E+02    1.80165E+00    1.65027E-01
7.84000E+02    1.79134E+00    1.66737E-01
7.84100E+02    1.78353E+00    1.68045E-01
7.84200E+02    1.77815E+00    1.68951E-01
7.84300E+02    1.77576E+00    1.69355E-01
7.84400E+02    1.78024E+00    1.68599E-01
7.84500E+02    1.80174E+00    1.65012E-01
7.84600E+02    1.89233E+00    1.50720E-01
7.84700E+02    2.46686E+00    8.48509E-02
7.84800E+02    1.84642E+00    1.57801E-01
7.84900E+02    1.76075E+00    1.71916E-01
7.85000E+02    1.72705E+00    1.77808E-01
7.85100E+02    1.70766E+00    1.81289E-01
7.85200E+02    1.69412E+00    1.83761E-01
7.85300E+02    1.68389E+00    1.85651E-01
7.85400E+02    1.67659E+00    1.87011E-01
7.85500E+02    1.67434E+00    1.87433E-01
7.85600E+02    1.69488E+00    1.83621E-01
7.85700E+02    1.73475E+00    1.76445E-01
7.85800E+02    1.65435E+00    1.91216E-01
7.85900E+02    1.63550E+00    1.94855E-01
7.86000E+02    1.62402E+00    1.97106E-01
7.86100E+02    1.61482E+00    1.98927E-01
7.86200E+02    1.60634E+00    2.00621E-01
7.86300E+02    1.59849E+00    2.02202E-01
7.86400E+02    1.59100E+00    2.03723E-01
7.86500E+02    1.58371E+00    2.05212E-01
7.86600E+02    1.57675E+00    2.06645E-01
7.86700E+02    1.57000E+00    2.08044E-01
7.86800E+02    1.56289E+00    2.09531E-01
7.86900E+02    1.55616E+00    2.10945E-01
7.87000E+02    1.54961E+00    2.12331E-01
7.87100E+02    1.54303E+00    2.13733E-01
7.87200E+02    1.53659E+00    2.15112E-01
7.87300E+02    1.53021E+00    2.16489E-01
7.87400E+02    1.52397E+00    2.17845E-01
7.87500E+02    1.51782E+00    2.19190E-01
7.87600E+02    1.51174E+00    2.20527E-01
7.87700E+02    1.50575E+00    2.21851E-01
7.87800E+02    1.49974E+00    2.23189E-01
7.87900E+02    1.49384E+00    2.24509E-01
7.88000E+02    1.48801E+00    2.25822E-01
7.88100E+02    1.48230E+00    2.27115E-01
7.88200E+02    1.47664E+00    2.28403E-01
7.88300E+02    1.47110E+00    2.29673E-01
7.88400E+02    1.46645E+00    2.30743E-01
7.88500E+02    1.46013E+00    2.32205E-01
7.88600E+02    1.45469E+00    2.33473E-01
7.88700E+02    1.44955E+00    2.34677E-01
7.88800E+02    1.44531E+00    2.35673E-01
7.88900E+02    1.44318E+00    2.36176E-01
7.89000E+02    1.43410E+00    2.38330E-01
7.89100E+02    1.42856E+00    2.39653E-01
7.89200E+02    1.42375E+00    2.40810E-01
7.89300E+02    1.41851E+00    2.42074E-01
7.89400E+02    1.41332E+00    2.43335E-01
7.89500E+02    1.40839E+00    2.44537E-01
7.89600E+02    1.40359E+00    2.45714E-01
7.89700E+02    1.39890E+00    2.46868E-01
7.89800E+02    1.39427E+00    2.48013E-01
7.89900E+02    1.38981E+00    2.49123E-01
7.90000E+02    1.38529E+00    2.50251E-01
7.90100E+02    1.38091E+00    2.51350E-01
7.90200E+02    1.37681E+00    2.52382E-01
7.90300E+02    1.37326E+00    2.53280E-01
7.90400E+02    1.36952E+00    2.54230E-01
7.90500E+02    1.36692E+00    2.54890E-01
7.90600E+02    1.36153E+00    2.56268E-01
7.90700E+02    1.35780E+00    2.57226E-01
7.90800E+02    1.35453E+00    2.58068E-01
7.90900E+02    1.35185E+00    2.58760E-01
7.91000E+02    1.34996E+00    2.59252E-01
7.91100E+02    1.34951E+00    2.59367E-01
7.91200E+02    1.35344E+00    2.58349E-01
7.91300E+02    1.36428E+00    2.55565E-01
7.91400E+02    1.34149E+00    2.61456E-01
7.91500E+02    1.33191E+00    2.63973E-01
7.91600E+02    1.32479E+00    2.65859E-01
7.91700E+02    1.31885E+00    2.67442E-01
7.91800E+02    1.31366E+00    2.68833E-01
7.91900E+02    1.30921E+00    2.70034E-01
