freq         Pxx_raw      Pxx_cm       Pxx_nocm     Pxx_nocm_np  
1.347344e+01 2.255328e-09 2.817897e-10 2.198587e-09 2.198838e-09 
1.353594e+01 2.205515e-09 2.845407e-10 2.091897e-09 2.091557e-09 
1.359844e+01 2.491275e-09 5.677368e-10 2.540383e-09 2.539920e-09 
1.366094e+01 3.861365e-09 5.088154e-10 3.532918e-09 3.533137e-09 
1.372344e+01 2.356916e-09 4.385089e-10 2.202377e-09 2.201800e-09 
1.378750e+01 1.882934e-09 5.084952e-10 1.765082e-09 1.765518e-09 
1.385156e+01 2.900587e-09 3.187929e-10 2.707633e-09 2.707499e-09 
1.391563e+01 2.305647e-09 2.707029e-10 2.288170e-09 2.288018e-09 
1.397969e+01 2.322576e-09 5.165205e-10 2.111070e-09 2.110546e-09 
1.404375e+01 2.105708e-09 5.802628e-10 1.900659e-09 1.900701e-09 
1.410781e+01 2.780977e-09 3.416761e-10 2.516694e-09 2.516517e-09 
1.417344e+01 2.673962e-09 5.448213e-10 2.643871e-09 2.644066e-09 
1.423906e+01 2.320272e-09 4.271262e-10 2.430058e-09 2.430204e-09 
1.430469e+01 2.177832e-09 4.568678e-10 2.433248e-09 2.434107e-09 
1.437031e+01 1.304828e-09 4.454520e-10 1.369115e-09 1.369892e-09 
1.443750e+01 1.907971e-09 4.526238e-10 1.669330e-09 1.668900e-09 
1.450313e+01 3.129556e-09 4.854203e-10 3.147117e-09 3.146493e-09 
1.457031e+01 3.194236e-09 5.377508e-10 3.017626e-09 3.017288e-09 
1.463750e+01 1.501990e-09 4.122288e-10 1.661843e-09 1.661463e-09 
1.470469e+01 2.052252e-09 4.856972e-10 2.435759e-09 2.436606e-09 
1.477344e+01 1.946296e-09 3.542223e-10 2.169767e-09 2.170458e-09 
1.484219e+01 2.660463e-09 4.244026e-10 2.690778e-09 2.691763e-09 
1.490938e+01 2.087836e-09 4.038362e-10 2.182940e-09 2.183595e-09 
1.497813e+01 2.324905e-09 5.002339e-10 1.935207e-09 1.935312e-09 
1.504844e+01 2.021399e-09 4.590724e-10 1.887720e-09 1.887124e-09 
1.511719e+01 2.747770e-09 4.854388e-10 2.493772e-09 2.493530e-09 
1.518750e+01 2.677426e-09 5.450726e-10 2.697890e-09 2.697766e-09 
1.525781e+01 2.484449e-09 3.435716e-10 2.522200e-09 2.521709e-09 
1.532813e+01 2.642650e-09 4.558814e-10 2.425786e-09 2.425471e-09 
1.539844e+01 2.745062e-09 4.134610e-10 2.548842e-09 2.548722e-09 
1.547031e+01 3.118745e-09 3.815270e-10 2.723472e-09 2.723586e-09 
1.554063e+01 2.158866e-09 4.086674e-10 2.709246e-09 2.709818e-09 
1.561250e+01 1.824970e-09 5.633897e-10 2.668370e-09 2.669508e-09 
1.568438e+01 1.883990e-09 5.773848e-10 2.124979e-09 2.125105e-09 
1.575781e+01 2.008790e-09 3.157892e-10 2.183520e-09 2.184255e-09 
1.582969e+01 2.535334e-09 5.061933e-10 2.685366e-09 2.685359e-09 
1.590313e+01 3.360496e-09 5.004695e-10 3.186483e-09 3.186364e-09 
1.597656e+01 2.890233e-09 6.007209e-10 2.875868e-09 2.875901e-09 
1.605000e+01 1.774577e-09 4.834172e-10 1.932963e-09 1.933037e-09 
1.612344e+01 2.025942e-09 3.561418e-10 2.132352e-09 2.131804e-09 
1.619844e+01 1.719458e-09 3.576326e-10 1.708542e-09 1.708487e-09 
1.627344e+01 1.376678e-09 4.471153e-10 1.940635e-09 1.941100e-09 
1.634844e+01 2.665358e-09 5.029107e-10 2.525322e-09 2.525331e-09 
1.642344e+01 2.674743e-09 4.886417e-10 2.473237e-09 2.472932e-09 
1.650000e+01 2.152039e-09 5.625070e-10 2.188828e-09 2.188559e-09 
1.657656e+01 2.160708e-09 5.938508e-10 1.904084e-09 1.904000e-09 
1.665312e+01 2.464585e-09 5.313714e-10 2.339062e-09 2.338917e-09 
1.672969e+01 1.871379e-09 5.145401e-10 2.455042e-09 2.456024e-09 
1.680625e+01 2.414763e-09 6.170351e-10 2.504205e-09 2.503901e-09 
1.688438e+01 1.976280e-09 4.187888e-10 1.902281e-09 1.902250e-09 
1.696250e+01 3.482221e-09 6.701357e-10 3.373371e-09 3.373470e-09 
1.704063e+01 2.341445e-09 5.025261e-10 2.428722e-09 2.429061e-09 
1.711875e+01 1.773879e-09 3.182414e-10 1.617002e-09 1.617101e-09 
1.719844e+01 3.295216e-09 5.292647e-10 3.472780e-09 3.472174e-09 
1.727656e+01 2.410061e-09 5.302900e-10 2.482165e-09 2.481968e-09 
1.735625e+01 2.286486e-09 4.371896e-10 2.290558e-09 2.290491e-09 
1.743750e+01 1.231287e-09 2.756037e-10 1.354271e-09 1.354632e-09 
1.751719e+01 2.094279e-09 4.928247e-10 2.031450e-09 2.031229e-09 
1.759844e+01 3.083329e-09 6.812960e-10 3.111262e-09 3.110668e-09 
1.767969e+01 2.074075e-09 3.685942e-10 1.912472e-09 1.912268e-09 
1.776094e+01 1.716139e-09 3.760767e-10 2.638922e-09 2.639121e-09 
1.784375e+01 2.824143e-09 5.338223e-10 3.015186e-09 3.015408e-09 
1.792500e+01 2.910190e-09 4.197342e-10 2.898123e-09 2.898480e-09 
1.800781e+01 2.777731e-09 3.684026e-10 3.239929e-09 3.240437e-09 
1.809219e+01 2.773224e-09 6.432602e-10 2.878060e-09 2.878797e-09 
1.817500e+01 1.781232e-09 4.172557e-10 2.363274e-09 2.364299e-09 
1.825938e+01 2.980734e-09 5.019510e-10 2.823308e-09 2.822991e-09 
1.834375e+01 1.944237e-09 4.500767e-10 2.071698e-09 2.072243e-09 
1.842813e+01 2.688998e-09 3.710248e-10 2.587889e-09 2.588065e-09 
1.851250e+01 2.045962e-09 4.671872e-10 2.016048e-09 2.016138e-09 
1.859844e+01 2.774600e-09 5.797206e-10 2.546798e-09 2.546370e-09 
1.868437e+01 2.113575e-09 4.954104e-10 2.073456e-09 2.073370e-09 
1.877031e+01 2.454844e-09 6.155944e-10 2.501315e-09 2.501609e-09 
1.885625e+01 2.579574e-09 3.922231e-10 2.332618e-09 2.332519e-09 
1.894375e+01 2.568840e-09 3.101269e-10 2.602779e-09 2.602771e-09 
1.903125e+01 2.497034e-09 5.970944e-10 2.132206e-09 2.131947e-09 
1.911875e+01 2.284288e-09 5.616480e-10 2.014451e-09 2.014194e-09 
1.920781e+01 2.694107e-09 5.461375e-10 2.364587e-09 2.364097e-09 
1.929688e+01 2.371044e-09 3.166563e-10 2.314483e-09 2.314114e-09 
1.938594e+01 2.565918e-09 4.212677e-10 2.658082e-09 2.658295e-09 
1.947500e+01 2.647852e-09 4.210656e-10 2.696363e-09 2.696280e-09 
1.956406e+01 2.217158e-09 5.131345e-10 2.051845e-09 2.051402e-09 
1.965469e+01 2.117930e-09 7.118877e-10 2.292031e-09 2.291817e-09 
1.974531e+01 2.926445e-09 5.559766e-10 2.941067e-09 2.941177e-09 
1.983750e+01 1.360151e-09 5.164947e-10 1.481810e-09 1.481639e-09 
1.992813e+01 2.216480e-09 4.451168e-10 2.565308e-09 2.564751e-09 
2.002031e+01 2.602822e-09 4.006272e-10 2.687007e-09 2.687025e-09 
2.011250e+01 2.573724e-09 5.232087e-10 2.508857e-09 2.508773e-09 
2.020625e+01 2.540228e-09 3.891432e-10 2.789112e-09 2.789901e-09 
2.029844e+01 2.296762e-09 6.246808e-10 2.075302e-09 2.075953e-09 
2.039219e+01 2.398924e-09 3.969937e-10 2.163073e-09 2.162904e-09 
2.048594e+01 9.465599e-10 4.991045e-10 1.328966e-09 1.328880e-09 
2.058125e+01 2.170574e-09 5.406509e-10 2.028036e-09 2.028207e-09 
2.067656e+01 2.179517e-09 5.350356e-10 2.443145e-09 2.443211e-09 
2.077188e+01 2.807456e-09 4.566765e-10 2.595726e-09 2.595775e-09 
2.086719e+01 2.871812e-09 4.793765e-10 2.733995e-09 2.733657e-09 
2.096406e+01 2.009424e-09 2.850510e-10 1.714746e-09 1.714561e-09 
2.106094e+01 2.149169e-09 3.164695e-10 2.073923e-09 2.073765e-09 
2.115781e+01 2.246590e-09 4.301756e-10 2.275852e-09 2.275699e-09 
2.125625e+01 2.169744e-09 5.147940e-10 2.061132e-09 2.060840e-09 
2.135313e+01 2.430048e-09 3.402735e-10 2.486196e-09 2.486177e-09 
2.145156e+01 1.597198e-09 4.317212e-10 1.460860e-09 1.460697e-09 
2.155156e+01 1.776876e-09 4.603909e-10 1.895107e-09 1.895525e-09 
2.165000e+01 2.206290e-09 3.582811e-10 2.490893e-09 2.491208e-09 
2.175000e+01 2.944993e-09 3.122998e-10 2.726528e-09 2.726603e-09 
2.185156e+01 2.644926e-09 4.197044e-10 2.657551e-09 2.657430e-09 
2.195156e+01 2.738478e-09 4.601861e-10 2.819113e-09 2.819531e-09 
2.205313e+01 2.745374e-09 3.891579e-10 2.807054e-09 2.807397e-09 
2.215469e+01 2.160404e-09 4.134123e-10 2.152767e-09 2.152798e-09 
2.225781e+01 3.588480e-09 4.322612e-10 3.209568e-09 3.209523e-09 
2.235938e+01 1.686045e-09 2.906695e-10 1.593907e-09 1.593949e-09 
2.246250e+01 2.186335e-09 3.730106e-10 2.492665e-09 2.493192e-09 
2.256719e+01 2.201409e-09 4.550483e-10 2.125127e-09 2.125004e-09 
2.267031e+01 2.544814e-09 5.292040e-10 2.634859e-09 2.634805e-09 
2.277500e+01 2.202379e-09 5.878853e-10 2.304310e-09 2.304040e-09 
2.288125e+01 2.611543e-09 4.719405e-10 2.571370e-09 2.571489e-09 
2.298594e+01 2.359759e-09 4.612945e-10 2.298814e-09 2.298801e-09 
2.309219e+01 1.996290e-09 5.196479e-10 1.919304e-09 1.919116e-09 
2.319844e+01 1.742675e-09 5.051679e-10 1.855026e-09 1.855003e-09 
2.330625e+01 2.763691e-09 4.774404e-10 2.569642e-09 2.569493e-09 
2.341406e+01 2.467904e-09 5.503708e-10 2.547294e-09 2.547412e-09 
2.352188e+01 2.183228e-09 3.274383e-10 1.993142e-09 1.993129e-09 
2.362969e+01 1.419627e-09 5.737626e-10 2.391198e-09 2.390895e-09 
2.373906e+01 3.175158e-09 4.675532e-10 3.110319e-09 3.110583e-09 
2.384844e+01 2.686605e-09 4.411247e-10 2.742172e-09 2.742148e-09 
2.395938e+01 2.147008e-09 3.316265e-10 2.222446e-09 2.222467e-09 
2.407031e+01 2.278833e-09 4.689356e-10 2.613184e-09 2.613675e-09 
2.418125e+01 1.740381e-09 4.884829e-10 1.874736e-09 1.875039e-09 
2.429219e+01 2.136433e-09 5.636360e-10 2.189140e-09 2.189327e-09 
2.440469e+01 3.472448e-09 1.908429e-10 3.332131e-09 3.331960e-09 
2.451719e+01 2.757517e-09 3.231112e-10 2.574135e-09 2.574101e-09 
2.462969e+01 2.327962e-09 4.532451e-10 2.703036e-09 2.703980e-09 
2.474375e+01 1.779735e-09 4.854907e-10 1.826460e-09 1.826491e-09 
2.485781e+01 2.443376e-09 5.274376e-10 2.438624e-09 2.438543e-09 
2.497344e+01 2.225135e-09 6.283123e-10 2.230096e-09 2.229969e-09 
2.508750e+01 3.102653e-09 4.725684e-10 3.180918e-09 3.180955e-09 
2.520469e+01 2.005119e-09 5.898088e-10 1.847010e-09 1.846856e-09 
2.532031e+01 2.250106e-09 3.140209e-10 2.168233e-09 2.167889e-09 
2.543750e+01 2.171056e-09 5.316316e-10 2.230967e-09 2.230767e-09 
2.555469e+01 2.274689e-09 4.577981e-10 2.088131e-09 2.087871e-09 
2.567188e+01 2.859627e-09 2.385617e-10 2.826625e-09 2.826482e-09 
2.579063e+01 1.987646e-09 3.752695e-10 1.880625e-09 1.880628e-09 
2.590938e+01 2.252111e-09 4.165112e-10 2.093839e-09 2.093740e-09 
2.602969e+01 2.444747e-09 3.026102e-10 2.336363e-09 2.336217e-09 
2.615000e+01 2.163980e-09 4.030067e-10 2.309724e-09 2.309562e-09 
2.627031e+01 2.135781e-09 5.391352e-10 1.851646e-09 1.851360e-09 
2.639219e+01 2.501120e-09 5.251428e-10 2.527536e-09 2.527394e-09 
2.651406e+01 2.767591e-09 5.991597e-10 2.507717e-09 2.507609e-09 
2.663594e+01 3.723889e-09 5.315499e-10 3.558222e-09 3.557909e-09 
2.675938e+01 2.368362e-09 2.932614e-10 2.341761e-09 2.341470e-09 
2.688281e+01 3.217961e-09 4.722278e-10 3.194913e-09 3.194605e-09 
2.700625e+01 2.679265e-09 2.968340e-10 3.117446e-09 3.117377e-09 
2.713125e+01 2.428307e-09 5.779666e-10 2.448624e-09 2.448610e-09 
2.725625e+01 3.065651e-09 4.291007e-10 3.024959e-09 3.024910e-09 
2.738281e+01 2.630380e-09 5.599577e-10 3.257284e-09 3.257356e-09 
2.750781e+01 2.064940e-09 5.799378e-10 2.125281e-09 2.125138e-09 
2.763594e+01 1.860472e-09 4.456110e-10 1.671524e-09 1.671457e-09 
2.776250e+01 2.760903e-09 5.947929e-10 2.774578e-09 2.774458e-09 
2.789063e+01 2.344454e-09 4.944906e-10 2.229997e-09 2.229850e-09 
2.802031e+01 2.665493e-09 5.362153e-10 2.347921e-09 2.347865e-09 
2.815000e+01 2.539037e-09 4.550819e-10 2.401327e-09 2.401471e-09 
2.827969e+01 2.185736e-09 6.165257e-10 2.501181e-09 2.501503e-09 
2.840938e+01 2.715574e-09 5.539986e-10 2.944261e-09 2.944316e-09 
2.854063e+01 1.658231e-09 5.395604e-10 1.545490e-09 1.545359e-09 
2.867188e+01 3.077818e-09 6.656688e-10 3.238849e-09 3.238703e-09 
2.880469e+01 3.408932e-09 3.779616e-10 3.016719e-09 3.016852e-09 
2.893750e+01 2.156161e-09 4.530169e-10 1.985004e-09 1.985102e-09 
2.907188e+01 2.247029e-09 3.983964e-10 2.435615e-09 2.435606e-09 
2.920625e+01 2.661803e-09 4.642000e-10 2.708773e-09 2.709325e-09 
2.934063e+01 1.854183e-09 5.908640e-10 1.589313e-09 1.589144e-09 
2.947656e+01 3.100775e-09 3.529586e-10 2.935156e-09 2.934984e-09 
2.961250e+01 2.069159e-09 4.433925e-10 2.259376e-09 2.259508e-09 
2.974844e+01 2.413141e-09 4.472492e-10 2.171418e-09 2.171454e-09 
2.988594e+01 1.766530e-09 3.447131e-10 1.861977e-09 1.862148e-09 
3.002344e+01 1.656900e-09 5.597633e-10 1.953485e-09 1.953415e-09 
3.016250e+01 2.584190e-09 3.904627e-10 2.586397e-09 2.586408e-09 
3.030156e+01 2.303151e-09 6.134548e-10 2.513135e-09 2.513087e-09 
3.044219e+01 1.597062e-09 3.286194e-10 1.861463e-09 1.861869e-09 
3.058125e+01 3.318935e-09 3.970423e-10 3.201279e-09 3.201151e-09 
3.072344e+01 2.273972e-09 4.695757e-10 2.234671e-09 2.234587e-09 
3.086563e+01 3.207308e-09 4.087130e-10 3.110952e-09 3.110728e-09 
3.100781e+01 2.084845e-09 3.612233e-10 1.950819e-09 1.951040e-09 
3.115000e+01 3.303641e-09 4.958751e-10 3.174442e-09 3.174561e-09 
3.129375e+01 3.056082e-09 4.810879e-10 3.734102e-09 3.733913e-09 
3.143906e+01 2.530535e-09 3.430650e-10 2.686933e-09 2.687224e-09 
3.158438e+01 2.191952e-09 2.835593e-10 2.201608e-09 2.201340e-09 
3.172969e+01 2.087543e-09 3.901964e-10 2.197259e-09 2.197383e-09 
3.187656e+01 1.992580e-09 4.852011e-10 1.705525e-09 1.705456e-09 
3.202344e+01 3.211605e-09 3.191821e-10 3.053907e-09 3.053945e-09 
3.217031e+01 2.266493e-09 4.808625e-10 2.002580e-09 2.002922e-09 
3.232031e+01 1.900144e-09 4.917236e-10 1.887057e-09 1.886974e-09 
3.246875e+01 2.827482e-09 5.264127e-10 2.661321e-09 2.661053e-09 
3.261875e+01 2.060177e-09 2.946606e-10 2.171945e-09 2.171904e-09 
3.276875e+01 2.826368e-09 5.894412e-10 2.394069e-09 2.393833e-09 
3.292031e+01 2.821169e-09 4.856270e-10 2.606920e-09 2.606874e-09 
3.307187e+01 3.200476e-09 5.700743e-10 3.110047e-09 3.109949e-09 
3.322500e+01 2.153296e-09 3.482215e-10 2.220699e-09 2.220533e-09 
3.337813e+01 2.417166e-09 4.172724e-10 2.367780e-09 2.367784e-09 
3.353281e+01 1.714638e-09 6.793285e-10 1.913716e-09 1.914270e-09 
3.368750e+01 2.328791e-09 4.442656e-10 2.239813e-09 2.239708e-09 
3.384219e+01 2.107507e-09 2.649927e-10 2.687652e-09 2.687476e-09 
3.399844e+01 2.811637e-09 3.109140e-10 2.566685e-09 2.566614e-09 
3.415625e+01 1.720746e-09 3.068958e-10 1.684678e-09 1.684625e-09 
3.431406e+01 2.620212e-09 2.915334e-10 2.498922e-09 2.498755e-09 
3.447188e+01 2.700794e-09 3.871786e-10 2.799038e-09 2.799031e-09 
3.463125e+01 1.480466e-09 5.348355e-10 1.920400e-09 1.920389e-09 
3.479062e+01 1.963553e-09 4.188608e-10 1.902172e-09 1.902171e-09 
3.495156e+01 2.721600e-09 4.388928e-10 2.877219e-09 2.877114e-09 
3.511250e+01 2.242248e-09 6.043709e-10 2.655526e-09 2.655378e-09 
3.527500e+01 1.776658e-09 2.817379e-10 1.911768e-09 1.911880e-09 
3.543750e+01 2.902917e-09 4.848143e-10 3.099297e-09 3.099765e-09 
3.560156e+01 1.855438e-09 3.637655e-10 1.940936e-09 1.940890e-09 
3.576563e+01 2.074375e-09 5.508580e-10 2.311816e-09 2.311927e-09 
3.593125e+01 2.028389e-09 2.793831e-10 2.084698e-09 2.084701e-09 
3.609688e+01 3.001022e-09 4.613012e-10 3.036564e-09 3.036982e-09 
3.626250e+01 2.018531e-09 1.977517e-10 2.030610e-09 2.030692e-09 
3.642969e+01 1.763799e-09 2.700767e-10 1.812083e-09 1.812376e-09 
3.659844e+01 2.515700e-09 4.416225e-10 2.280277e-09 2.280145e-09 
3.676719e+01 2.473267e-09 3.639816e-10 2.190508e-09 2.190570e-09 
3.693750e+01 1.939096e-09 4.012513e-10 1.923710e-09 1.923516e-09 
3.710781e+01 2.922989e-09 6.250054e-10 2.694723e-09 2.694489e-09 
3.727969e+01 1.893136e-09 4.734784e-10 2.012312e-09 2.012174e-09 
3.745156e+01 2.492799e-09 6.568957e-10 2.740916e-09 2.740756e-09 
3.762344e+01 2.531577e-09 2.574219e-10 2.629363e-09 2.629429e-09 
3.779688e+01 2.142042e-09 2.896960e-10 2.793996e-09 2.794457e-09 
3.797188e+01 2.653453e-09 5.319213e-10 2.706399e-09 2.706483e-09 
3.814688e+01 2.038205e-09 5.144285e-10 2.168911e-09 2.169469e-09 
3.832344e+01 2.564590e-09 2.145653e-10 2.771263e-09 2.771683e-09 
3.850000e+01 1.991930e-09 5.035993e-10 2.045797e-09 2.046029e-09 
3.867813e+01 2.970287e-09 7.188019e-10 3.007892e-09 3.007908e-09 
3.885625e+01 1.570785e-09 4.221546e-10 1.521022e-09 1.520993e-09 
3.903594e+01 3.270953e-09 4.902936e-10 3.206186e-09 3.206111e-09 
3.921563e+01 1.696785e-09 5.233539e-10 1.801823e-09 1.801856e-09 
3.939688e+01 2.003448e-09 4.668682e-10 2.255804e-09 2.255614e-09 
3.957969e+01 2.748333e-09 5.655667e-10 2.621680e-09 2.621682e-09 
3.976094e+01 2.773852e-09 4.961925e-10 2.699300e-09 2.699265e-09 
3.994531e+01 2.110435e-09 7.296723e-10 2.108749e-09 2.108757e-09 
4.012969e+01 2.284286e-09 6.677375e-10 2.628224e-09 2.628766e-09 
4.031406e+01 2.720927e-09 4.105103e-10 2.861132e-09 2.861215e-09 
4.050156e+01 1.632757e-09 4.836399e-10 1.809442e-09 1.809413e-09 
4.068750e+01 2.241077e-09 4.343304e-10 2.548414e-09 2.548403e-09 
4.087500e+01 1.833746e-09 6.030310e-10 1.824697e-09 1.824838e-09 
4.106406e+01 1.678996e-09 6.260579e-10 1.800489e-09 1.800376e-09 
4.125313e+01 2.042029e-09 5.509517e-10 2.008356e-09 2.008129e-09 
4.144375e+01 1.629427e-09 6.011063e-10 2.198838e-09 2.198998e-09 
4.163594e+01 2.209116e-09 3.696899e-10 2.350860e-09 2.350802e-09 
4.182813e+01 3.096361e-09 3.867179e-10 3.322201e-09 3.322245e-09 
4.202031e+01 2.471581e-09 4.236283e-10 2.400866e-09 2.400603e-09 
4.221406e+01 1.511117e-09 4.814691e-10 1.602346e-09 1.602170e-09 
4.240938e+01 2.635353e-09 3.977082e-10 2.580956e-09 2.580755e-09 
4.260469e+01 2.919932e-09 2.351215e-10 2.970813e-09 2.970909e-09 
4.280156e+01 2.195855e-09 4.134289e-10 2.489606e-09 2.489955e-09 
4.300000e+01 1.743105e-09 5.998624e-10 1.605098e-09 1.605073e-09 
4.319844e+01 2.548903e-09 2.611583e-10 2.658096e-09 2.658142e-09 
4.339688e+01 1.761871e-09 4.660497e-10 1.769441e-09 1.769588e-09 
4.359688e+01 2.407006e-09 3.693289e-10 2.354270e-09 2.354277e-09 
4.379844e+01 2.095878e-09 5.584858e-10 1.909837e-09 1.909871e-09 
4.400156e+01 2.285747e-09 4.164555e-10 2.160628e-09 2.160513e-09 
4.420469e+01 2.525876e-09 6.157216e-10 2.755790e-09 2.755583e-09 
4.440781e+01 2.385211e-09 4.711091e-10 2.398296e-09 2.398194e-09 
4.461250e+01 2.383815e-09 3.782363e-10 2.611042e-09 2.611003e-09 
4.481875e+01 2.520211e-09 4.997693e-10 2.245903e-09 2.245753e-09 
4.502656e+01 2.001039e-09 7.683972e-10 2.202075e-09 2.201954e-09 
4.523438e+01 1.733000e-09 3.482900e-10 1.695043e-09 1.695073e-09 
4.544219e+01 2.352872e-09 3.631059e-10 2.378011e-09 2.377878e-09 
4.565156e+01 2.942670e-09 5.054544e-10 2.441049e-09 2.441014e-09 
4.586250e+01 2.715654e-09 3.659222e-10 2.658944e-09 2.659160e-09 
4.607500e+01 1.947482e-09 2.607173e-10 2.334541e-09 2.334513e-09 
4.628750e+01 3.126859e-09 4.616738e-10 2.728797e-09 2.728721e-09 
4.650156e+01 2.220519e-09 5.265615e-10 2.514276e-09 2.514420e-09 
4.671563e+01 2.909214e-09 5.256752e-10 2.800980e-09 2.800888e-09 
4.693125e+01 3.457030e-09 4.790916e-10 3.577828e-09 3.577709e-09 
4.714844e+01 2.008926e-09 4.405454e-10 2.105114e-09 2.104997e-09 
4.736563e+01 1.766113e-09 5.136912e-10 1.746756e-09 1.746874e-09 
4.758438e+01 1.853777e-09 4.887328e-10 1.794152e-09 1.794007e-09 
4.780313e+01 2.371116e-09 3.649028e-10 2.158402e-09 2.158294e-09 
4.802500e+01 2.809191e-09 3.021958e-10 2.891737e-09 2.892021e-09 
4.824688e+01 1.467020e-09 4.015959e-10 1.590007e-09 1.590216e-09 
4.846875e+01 2.074459e-09 5.320736e-10 2.426334e-09 2.426301e-09 
4.869219e+01 2.042787e-09 6.356846e-10 1.983438e-09 1.983515e-09 
4.891719e+01 1.413106e-09 4.063904e-10 1.824882e-09 1.824840e-09 
4.914375e+01 2.367810e-09 4.818440e-10 2.011973e-09 2.011815e-09 
4.937031e+01 1.929985e-09 6.787654e-10 2.799811e-09 2.800038e-09 
4.959844e+01 2.401685e-09 3.459085e-10 2.322747e-09 2.323002e-09 
4.982656e+01 1.922322e-09 5.007634e-10 1.828221e-09 1.828188e-09 
5.005625e+01 1.969624e-09 6.731220e-10 1.735274e-09 1.735174e-09 
5.028750e+01 1.915107e-09 4.424399e-10 1.912285e-09 1.912125e-09 
5.052031e+01 2.285255e-09 3.844465e-10 2.120417e-09 2.120391e-09 
5.075313e+01 3.150350e-09 7.161026e-10 2.747003e-09 2.746930e-09 
5.098750e+01 9.672986e-10 3.632693e-10 1.071597e-09 1.071517e-09 
5.122188e+01 1.811807e-09 4.164067e-10 1.809665e-09 1.809486e-09 
5.145938e+01 2.302291e-09 5.856609e-10 2.188716e-09 2.188790e-09 
5.169688e+01 2.636563e-09 4.732640e-10 2.635410e-09 2.635553e-09 
5.193594e+01 1.945207e-09 4.028482e-10 2.288124e-09 2.288285e-09 
5.217500e+01 2.683490e-09 3.282461e-10 2.467632e-09 2.467648e-09 
5.241563e+01 1.440311e-09 3.965034e-10 1.735264e-09 1.735598e-09 
5.265781e+01 1.665185e-09 3.128941e-10 1.723001e-09 1.722992e-09 
5.290000e+01 2.014525e-09 5.454062e-10 1.938336e-09 1.938180e-09 
5.314531e+01 2.176211e-09 3.981104e-10 1.864015e-09 1.863870e-09 
5.339063e+01 3.261042e-09 5.301018e-10 3.117396e-09 3.117471e-09 
5.363594e+01 1.684133e-09 4.641503e-10 2.051787e-09 2.052032e-09 
5.388438e+01 1.742483e-09 4.150873e-10 1.877389e-09 1.877354e-09 
5.413281e+01 2.170616e-09 3.232567e-10 2.258735e-09 2.258654e-09 
5.438281e+01 2.302207e-09 4.216941e-10 2.498644e-09 2.498558e-09 
5.463438e+01 2.215102e-09 5.389708e-10 2.593172e-09 2.593127e-09 
5.488594e+01 2.022500e-09 3.070152e-10 1.905911e-09 1.905906e-09 
5.513906e+01 2.160690e-09 4.558600e-10 2.306179e-09 2.306081e-09 
5.539375e+01 2.025954e-09 3.608348e-10 1.941268e-09 1.941220e-09 
5.565000e+01 2.657586e-09 7.107758e-10 2.711024e-09 2.710985e-09 
5.590625e+01 2.621285e-09 2.781836e-10 2.689169e-09 2.689359e-09 
5.616406e+01 2.416313e-09 6.697865e-10 2.151166e-09 2.151076e-09 
5.642344e+01 3.001434e-09 3.341883e-10 2.893264e-09 2.893289e-09 
5.668438e+01 2.147640e-09 4.022379e-10 2.404810e-09 2.404970e-09 
5.694531e+01 2.298869e-09 4.917362e-10 2.381722e-09 2.381576e-09 
5.720781e+01 2.534549e-09 5.672342e-10 2.588469e-09 2.588347e-09 
5.747188e+01 2.050031e-09 4.279044e-10 2.314331e-09 2.314636e-09 
5.773750e+01 2.236606e-09 5.512021e-10 2.214695e-09 2.214862e-09 
5.800469e+01 2.048088e-09 5.778292e-10 1.791310e-09 1.791176e-09 
5.827188e+01 3.268340e-09 4.328672e-10 3.119049e-09 3.119028e-09 
5.854063e+01 2.155824e-09 3.392956e-10 1.898529e-09 1.898319e-09 
5.881094e+01 2.257178e-09 3.349770e-10 2.184562e-09 2.184393e-09 
5.908281e+01 3.718093e-09 4.470673e-10 3.694242e-09 3.694082e-09 
5.935625e+01 3.196913e-09 5.274551e-10 3.160531e-09 3.160767e-09 
5.962969e+01 2.238478e-09 5.334407e-10 2.187419e-09 2.187289e-09 
5.990469e+01 2.159011e-09 3.839831e-10 2.072846e-09 2.072839e-09 
6.018125e+01 2.199088e-09 5.125762e-10 2.244149e-09 2.244516e-09 
6.045938e+01 1.910715e-09 4.706620e-10 1.835317e-09 1.835182e-09 
6.073750e+01 2.477425e-09 5.689234e-10 2.193486e-09 2.193417e-09 
6.101875e+01 2.448226e-09 3.587767e-10 2.254252e-09 2.254241e-09 
6.130000e+01 2.131993e-09 5.679818e-10 2.158051e-09 2.157900e-09 
6.158281e+01 1.765712e-09 5.891542e-10 1.679271e-09 1.679284e-09 
6.186719e+01 2.269375e-09 3.460939e-10 2.266068e-09 2.266176e-09 
6.215313e+01 2.039470e-09 3.288194e-10 2.268862e-09 2.268911e-09 
6.243906e+01 2.163150e-09 5.262823e-10 2.189505e-09 2.189654e-09 
6.272813e+01 2.816316e-09 4.124611e-10 2.525349e-09 2.525500e-09 
6.301719e+01 1.673273e-09 4.681978e-10 1.689845e-09 1.689732e-09 
6.330781e+01 2.341774e-09 5.341056e-10 2.359697e-09 2.359773e-09 
6.360000e+01 3.181045e-09 5.112474e-10 3.187525e-09 3.187553e-09 
6.389375e+01 1.992830e-09 6.012602e-10 1.879595e-09 1.879460e-09 
6.418906e+01 2.360653e-09 3.877757e-10 2.252492e-09 2.252411e-09 
