f            Pxx          
5.348206e+02 5.845316e-10 
5.355835e+02 5.968190e-10 
5.363464e+02 5.871804e-10 
5.371094e+02 6.953347e-10 
5.378723e+02 6.037685e-10 
5.386353e+02 6.232163e-10 
5.393982e+02 6.784162e-10 
5.401611e+02 5.934162e-10 
5.409241e+02 5.430280e-10 
5.416870e+02 6.064591e-10 
5.424500e+02 6.149848e-10 
5.432129e+02 6.468859e-10 
5.439758e+02 6.181400e-10 
5.447388e+02 6.256309e-10 
5.455017e+02 6.408655e-10 
5.462646e+02 6.243821e-10 
5.470276e+02 5.447419e-10 
5.477905e+02 5.141654e-10 
5.485535e+02 5.676083e-10 
5.493164e+02 5.844843e-10 
5.500793e+02 6.300748e-10 
5.508423e+02 5.462220e-10 
5.516052e+02 5.768513e-10 
5.523682e+02 5.823044e-10 
5.531311e+02 5.802190e-10 
5.538940e+02 5.915910e-10 
5.546570e+02 6.192518e-10 
5.554199e+02 5.215926e-10 
5.561829e+02 5.357883e-10 
5.569458e+02 6.059301e-10 
5.577087e+02 6.165210e-10 
5.584717e+02 5.925771e-10 
5.592346e+02 5.815502e-10 
5.599976e+02 5.564614e-10 
5.607605e+02 5.511629e-10 
5.615234e+02 5.837777e-10 
5.622864e+02 5.695375e-10 
5.630493e+02 5.298258e-10 
5.638123e+02 5.326046e-10 
5.645752e+02 5.458161e-10 
5.653381e+02 5.446353e-10 
5.661011e+02 6.128224e-10 
5.668640e+02 5.909534e-10 
5.676270e+02 5.877313e-10 
5.683899e+02 5.695957e-10 
5.691528e+02 5.785570e-10 
5.699158e+02 5.950481e-10 
5.706787e+02 5.525377e-10 
5.714417e+02 5.995220e-10 
5.722046e+02 5.342515e-10 
5.729675e+02 5.400920e-10 
5.737305e+02 5.398297e-10 
5.744934e+02 5.860850e-10 
5.752563e+02 5.346714e-10 
5.760193e+02 5.489613e-10 
5.767822e+02 5.427500e-10 
5.775452e+02 5.776713e-10 
5.783081e+02 5.871411e-10 
5.790710e+02 5.879958e-10 
5.798340e+02 6.500484e-10 
5.805969e+02 5.880532e-10 
5.813599e+02 5.372173e-10 
5.821228e+02 6.158187e-10 
5.828857e+02 6.224494e-10 
5.836487e+02 6.206000e-10 
5.844116e+02 5.569520e-10 
5.851746e+02 5.789824e-10 
5.859375e+02 6.326517e-10 
5.867004e+02 6.194857e-10 
5.874634e+02 5.284793e-10 
5.882263e+02 5.468382e-10 
5.889893e+02 6.001684e-10 
5.897522e+02 5.462545e-10 
5.905151e+02 5.221250e-10 
5.912781e+02 5.311160e-10 
5.920410e+02 4.978386e-10 
5.928040e+02 5.477370e-10 
5.935669e+02 6.435051e-10 
5.943298e+02 5.742299e-10 
5.950928e+02 5.570469e-10 
5.958557e+02 5.504618e-10 
5.966187e+02 6.315548e-10 
5.973816e+02 6.523363e-10 
5.981445e+02 6.066113e-10 
5.989075e+02 5.852785e-10 
5.996704e+02 6.009777e-10 
6.004333e+02 6.192016e-10 
6.011963e+02 6.599967e-10 
6.019592e+02 6.719898e-10 
6.027222e+02 6.301716e-10 
6.034851e+02 5.774597e-10 
6.042480e+02 6.043891e-10 
6.050110e+02 6.277064e-10 
6.057739e+02 5.883626e-10 
6.065369e+02 6.528467e-10 
6.072998e+02 6.348307e-10 
6.080627e+02 5.767180e-10 
6.088257e+02 5.889672e-10 
6.095886e+02 6.373920e-10 
6.103516e+02 6.110614e-10 
6.111145e+02 5.945417e-10 
6.118774e+02 6.081600e-10 
6.126404e+02 5.713934e-10 
6.134033e+02 5.411261e-10 
6.141663e+02 6.122404e-10 
6.149292e+02 6.807336e-10 
6.156921e+02 6.345185e-10 
6.164551e+02 6.204862e-10 
6.172180e+02 5.630224e-10 
6.179810e+02 5.652474e-10 
6.187439e+02 5.174504e-10 
6.195068e+02 5.268000e-10 
6.202698e+02 6.125928e-10 
6.210327e+02 6.152669e-10 
6.217957e+02 5.453973e-10 
