f            Pxx          
5.792791e+02 1.385700e-20 
5.800189e+02 1.416635e-20 
5.807588e+02 1.147833e-20 
5.814986e+02 1.211281e-20 
5.822384e+02 1.215368e-20 
5.829782e+02 1.508191e-20 
5.837180e+02 1.506584e-20 
5.844579e+02 1.203717e-20 
5.851977e+02 1.145337e-20 
5.859375e+02 1.391770e-20 
5.866773e+02 1.343246e-20 
5.874171e+02 1.459495e-20 
5.881570e+02 1.473656e-20 
5.888968e+02 1.352667e-20 
5.896366e+02 1.368883e-20 
5.903764e+02 1.639920e-20 
5.911162e+02 2.043014e-20 
5.918561e+02 1.303466e-20 
5.925959e+02 1.479876e-20 
5.933357e+02 1.193002e-20 
5.940755e+02 1.474505e-20 
5.948153e+02 1.917192e-20 
5.955552e+02 1.893341e-20 
5.962950e+02 1.562667e-20 
5.970348e+02 1.252640e-20 
5.977746e+02 1.159015e-20 
5.985144e+02 1.546606e-20 
5.992543e+02 1.652317e-20 
5.999941e+02 1.757711e-20 
6.007339e+02 1.786808e-20 
6.014737e+02 1.774463e-20 
6.022135e+02 1.561760e-20 
6.029534e+02 1.316976e-20 
6.036932e+02 1.363634e-20 
6.044330e+02 1.300080e-20 
6.051728e+02 1.356520e-20 
6.059126e+02 1.467123e-20 
6.066525e+02 1.672476e-20 
